0,1,2,3,av
-0.0033525509183645053,-0.0024250566370160875,-0.005398071650265734,0.008176871963091692,-0.0007497018106386588
-0.0035826747144636073,-0.0012467008008926195,-0.004991429134237446,0.0063905631495218,-0.0008575603750179683
-0.0036058092562425426,-0.0007968990990190328,-0.0042389156487180335,0.007344818319190982,-0.00032420142119715667
-0.0030994567014753782,-0.0004477973110803557,-0.0036612958040344035,0.006305136039674197,-0.000225853444228985
-0.0024073240553698083,-0.0010908149473820572,-0.004306563295033872,0.00891035947651675,0.000276414294682753
-0.0028840086572132773,-0.0016653010881133579,-0.003955996154112018,0.0067243941064507595,-0.0004452279482469734
-0.003193047406031324,-0.0011364617107934016,-0.0053305212773283595,0.007701325406835324,-0.0004896762468294402
-0.00233692242385497,-0.0018856889437616209,-0.003337025187957754,0.006764305491991474,-0.00019883276589571786
-0.004554481257598053,-0.0010678880413967917,-0.005264394838833231,0.007281641323084065,-0.0009012807036860027
-0.0034527654745768466,-0.0012163535540140602,-0.004544087962364607,0.008131450587549605,-0.00027043910085147727
-0.005112847235918205,-0.0004831685159417676,-0.004282134050529018,0.008841458784150547,-0.0002591727545596112
-0.00321688323455116,-0.0019273788498440636,-0.004208665490152197,0.006992454299183604,-0.0005901183188409542
-0.0034120890568377638,-0.0022996397161678672,-0.0029778760402832116,0.006058485514201628,-0.0006577798247718036
-0.0033079742727240014,-0.0011217321428353966,-0.004637705390624358,0.004641364966548767,-0.0011065117099087474
-0.0030808138110760552,-0.002567079411169737,-0.004470426604186395,0.005966757704454317,-0.0010378905304944674
-0.0027438845170272286,-0.0011422693087109748,-0.004831946930736963,0.006573536644287392,-0.0005361410280469436
-0.0037131729443411476,-0.0017956612249474535,-0.005134345980348787,0.0068641889075053975,-0.0009447478105329976
-0.0027352534676886586,-0.0012271495753432005,-0.004074118385476555,0.005783642671420619,-0.0005632196892719488
-0.0038952202082833676,-0.00023089209383919673,-0.003171812398986007,0.005856938391455624,-0.00036024657741323685
-0.0027528614645184746,-0.0007533409493116761,-0.004038480536819211,0.008015157949458951,0.00011761874970239727
-0.002917033309199457,-0.0006187864965345735,-0.004599861632646807,0.00734617554658179,-0.0001973764729497618
-0.0026321565457999574,-0.0011859300449074128,-0.004828889445099738,0.006117598152977521,-0.0006323444707073966
-0.0017693186830831653,-0.0009623895477294253,-0.004755079577701049,0.004889637055912166,-0.0006492876881503684
-0.0037870685043015495,-0.001211830150452231,-0.005556932952562099,0.007045919541828649,-0.0008774780163718077
-0.0034909982357312908,-0.0011385585316751046,-0.0035982271780540254,0.006730757351645855,-0.00037425664845364137
