,Day,zeta,zeta + Ne R,R,Ne
1,0,5.792165758105476e-08,1.9549733609841125,5313822.0,7341238.185592614
3,1,4.3463828256043e-08,2.1035949743675886,6784212.0,7341238.185592614
2,2,4.384401500980611e-08,1.9565803946647158,6279285.0,7341238.185592614
0,3,5.2421745448821814e-08,1.7925062767019744,5182095.0,7341238.185592614
4,4,5.15126657331203e-08,2.337673105617996,6829960.0,7341238.185592614
