,Day,zeta,zeta + Ne R,R,Ne
1,0,1.1206263019138975e-07,8.988941959831504,7208169.0,1251879.7616311142
4,1,3.111351666993772e-08,7.418422316797278,8035093.0,1251879.7616311142
3,2,5.262638872529932e-08,7.950569657843399,7877277.0,1251879.7616311142
0,3,3.2597027333650536e-08,7.1263159890110215,7669411.0,1251879.7616311142
2,4,3.467895059830894e-08,6.758527472803923,7208984.0,1251879.7616311142
