,Day,zeta,zeta + Ne R,R,Ne
2,0,2.6933125050499625e-08,6.205900847777876,9282250.0,1783024.7389291138
3,1,2.746813860730381e-08,6.1045023668411575,9101454.0,1783024.7389291138
4,2,3.27515565177235e-08,5.281053893051714,7633225.0,1783024.7389291138
1,3,1.6748549610212358e-07,3.2472116240741777,2638322.0,1783024.7389291138
0,4,1.694880782085788e-07,1.8272627786902744,1475030.0,1783024.7389291138
