,Day,zeta,zeta + Ne R,R,Ne
0,0,4.986357326355097e-07,1.0569413103721665,501368.0,8804995.823297419
4,1,1.6228050607544128e-07,1.9115458541000891,2506308.0,8804995.823297419
2,2,2.3385716797640968e-07,1.1997639694428623,1143721.0,8804995.823297419
3,3,1.2767446076691502e-07,1.2223856818669911,1958105.0,8804995.823297419
1,4,3.001424817308335e-07,1.1249921269843268,856066.0,8804995.823297419
