,Day,zeta,zeta + Ne R,R,Ne
1,0,4.302657825177314e-08,2.216769465493226,7148950.0,7247589.408312948
0,1,3.7929536065306644e-08,2.406426719278193,8306758.0,7247589.408312948
3,2,4.6194334629564395e-08,2.789626626132293,8643191.0,7247589.408312948
4,3,4.810885971289137e-08,2.9406315873747677,8899884.0,7247589.408312948
2,4,7.663391364342866e-08,3.3627175567988647,7564955.0,7247589.408312948
