,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,1.3647663159653502e-07,4.394596792161669e-09,7102883.0,7384710.0,0.0030710603449170207,0.00029343726580918186,1
1,1,2,1.2750199036252043e-07,4.677427941133768e-09,7384710.0,7658007.0,-0.0038534925532209482,0.0003170112798461733,1
2,2,3,2.0918291771437824e-07,7.407226090630045e-09,7658007.0,4694274.0,0.006596289823139997,0.0004099110538914364,1
3,3,4,1.9226961421196085e-07,6.840890697634597e-09,4694274.0,3625926.0,-0.0015269669959651162,0.00036945615773559357,1
4,0,2,1.522750733204133e-07,5.422587818427174e-09,7102883.0,7658007.0,-0.0007216413416870332,0.00036662198832152084,2
5,1,3,2.1979259496437078e-07,8.356247012538291e-09,7384710.0,4694274.0,0.0030414075332881193,0.0004953180154382224,2
6,2,4,2.7192533671154356e-07,9.863228885891123e-09,7658007.0,3625926.0,0.004574439646292358,0.00047039878832467736,2
7,0,3,2.710906102516757e-07,9.81671782009806e-09,7102883.0,4694274.0,0.005999677632922906,0.0004950810443506885,3
8,1,4,2.9135327021843585e-07,9.445160727553594e-09,7384710.0,3625926.0,0.0008095987209431135,0.0005006357074624194,3
