,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,3.488501636048011e-06,7.295953294924293e-07,77880.0,2254055.0,0.017124779528364102,0.002727519030082931,1
1,1,2,6.2223194139353e-07,1.4993309413947615e-08,2254055.0,5448000.0,-0.0038766276678218474,0.0004263348764514043,1
2,2,3,3.854292806354298e-07,9.249891915141447e-09,5448000.0,7705299.0,-0.000227194464204612,0.00031001747670335815,1
3,3,4,1.8734804009673188e-07,3.811772060026446e-09,7705299.0,8958320.0,0.0037992712639543175,0.00022217081308629854,1
