,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,5.023817563197244e-06,4.3885844690713504e-07,4019965.0,7225111.0,0.02258876102285273,0.003226874339214512,1
1,1,2,2.7082730707333572e-06,2.1214081716803735e-07,7225111.0,9216018.0,0.029711648508800346,0.0045283272143204975,1
2,2,3,3.3894114211038656e-06,2.857652813678513e-07,9216018.0,8316705.0,0.055569885107204224,0.002270174159012574,1
3,3,4,1.4261517514750163e-06,1.3085676596795946e-07,8316705.0,6814342.0,0.020512028580329644,0.004141487198727505,1
