,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,5.628955769214601e-08,2.5514185678512514e-09,31696841.0,57824102.0,-0.0024827918171401384,0.00043920684953259535,1
1,1,2,4.687445632851255e-08,2.2283979680503094e-09,57824102.0,55661235.0,0.004831705486319351,0.0004909624431160767,1
2,2,3,4.9666643196081575e-08,2.3129130156493127e-09,55661235.0,55022923.0,-0.002726781487892889,0.0005394100917793388,1
3,3,4,4.4093482770472986e-08,2.2069506790199356e-09,55022923.0,63641550.0,0.00038912278250889583,0.0003630453661089805,1
4,0,2,7.991817587907357e-08,3.6555219382391444e-09,31696841.0,55661235.0,0.0016715894758651854,0.0006317065677737164,2
5,1,3,7.370506281334026e-08,3.8914819349627925e-09,57824102.0,55022923.0,0.001808980852780988,0.0005260318645558133,2
6,2,4,6.608376711640174e-08,3.1774405122717504e-09,55661235.0,63641550.0,-0.0027967802125935513,0.0006604644166658079,2
7,0,3,1.1014662654086551e-07,5.433857177284445e-09,31696841.0,55022923.0,-0.0014121793468171494,0.0005817909598224466,3
8,1,4,9.586093943183238e-08,5.319577197722237e-09,57824102.0,63641550.0,0.0015668969433400497,0.0005172912313496968,3
