,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,1.464769342847106e-07,9.801318817531446e-09,8926203.0,8685200.0,-0.003036663020466009,0.000418955050392211,1
1,1,2,1.3140220245093868e-07,7.660794927904614e-09,8685200.0,11025079.0,-0.001409426178019789,0.00039401248492341377,1
2,2,3,1.4186505648942948e-07,1.0292986298573728e-08,11025079.0,8041757.0,-0.004220300455563535,0.0005245158072378343,1
3,3,4,4.197136675935948e-07,2.784567356654452e-08,8041757.0,5712409.0,0.006382998642153935,0.0009367353585075783,1
4,0,2,2.1935415604185473e-07,1.4004724931425998e-08,8926203.0,11025079.0,-0.004791431440476492,0.0004903500745953316,2
5,1,3,1.9582320277068157e-07,1.7587514038151597e-08,8685200.0,8041757.0,-0.00542376064240955,0.00047483431952537126,2
6,2,4,4.3431095580742764e-07,2.6644847345696912e-08,11025079.0,5712409.0,0.002495063985610601,0.0008103950899645915,2
7,0,3,2.9081689843760827e-07,2.5545252216765584e-08,8926203.0,8041757.0,-0.00950530403760956,0.0004958751783661479,3
8,1,4,5.934722877593472e-07,3.870321859244043e-08,8685200.0,5712409.0,0.0006397534526968893,0.001047842370765705,3
