,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,4.0842545809743843e-07,2.0624810941330693e-08,2872385.0,4481706.0,-0.005835287534421392,0.0005300701462062544,1
1,1,2,2.4971426527123757e-07,1.5772307273825283e-08,4481706.0,4876852.0,0.0013981393773804319,0.0006334524761535367,1
2,2,3,2.1457007898184527e-07,1.2976215882714479e-08,4876852.0,3873750.0,-0.0024868491098174687,0.0004734067780690186,1
3,3,4,2.91832969690191e-07,1.8899758748869008e-08,3873750.0,3355565.0,0.004366392406310215,0.0006001604244401519,1
4,0,2,5.733400400278422e-07,3.574925503262566e-08,2872385.0,4876852.0,-0.004457647220938437,0.0007750090928989921,2
5,1,3,3.3602931250834753e-07,2.037179769047625e-08,4481706.0,3873750.0,-0.002984132751827455,0.0005657235816344195,2
6,2,4,3.478611960633203e-07,1.9928381696081036e-08,4876852.0,3355565.0,0.0005064024484887082,0.0006099394076672905,2
7,0,3,6.754709625564041e-07,4.448981160817783e-08,2872385.0,3873750.0,-0.0091015740209202,0.0008235561446103033,3
8,1,4,4.9831702287082e-07,3.614788807343482e-08,4481706.0,3355565.0,-0.00025625654357228046,0.0007854030694732779,3
