,Day,zeta,zeta + Ne R,R,Ne
3,0,1.5412011933838706e-07,8.360081952087945,7528020.0,2024094.0824670426
4,1,6.841643172357358e-08,5.902346512985581,7688211.0,2024094.0824670426
1,2,3.833448617911432e-08,4.221956457701459,6521543.0,2024094.0824670426
2,3,4.5744055422765576e-08,3.7000676734051887,5465191.0,2024094.0824670426
0,4,6.682421142752827e-08,2.848312799492075,3741159.0,2024094.0824670426
