,Day,zeta,zeta + Ne R,R,Ne
0,0,4.8534288495927946e-08,3.480225070450262,9226082.0,5462129.692860343
1,1,2.697676275609718e-08,2.6966340092790895,9267235.0,5462129.692860343
2,2,2.521494479692135e-08,2.8151811761188625,9914755.0,5462129.692860343
3,3,2.947003216005673e-08,2.5530927453239634,8483194.0,5462129.692860343
4,4,8.405758093539854e-08,2.1878679180524867,4213036.0,5462129.692860343
