,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,2.011900884862635e-07,1.6243620990957035e-08,8879902.0,7599932.0,-0.008760586925397065,0.0004779785647033143,1
1,1,2,1.7294801960515947e-07,1.4795962155900252e-08,7599932.0,7070398.0,0.0042809937190303685,0.0004996052277327199,1
2,2,3,1.6608371102334013e-07,1.4274552033352093e-08,7070398.0,6802482.0,-0.0027890492603588066,0.0003851251870680727,1
3,3,4,2.970540572515528e-07,2.7096112022351518e-08,6802482.0,1374541.0,0.003519941227594011,0.000569966187456331,1
4,0,2,3.0993035532542523e-07,2.6088319983385923e-08,8879902.0,7070398.0,-0.00481436327462615,0.0006256939048953601,2
5,1,3,2.782338582268276e-07,3.1262370736414955e-08,7599932.0,6802482.0,0.0012547638822952337,0.00046132250629526094,2
6,2,4,3.8681575090290145e-07,3.0772936780516283e-08,7070398.0,1374541.0,-0.0005495406286025511,0.0007996185233398309,2
7,0,3,4.470325572130457e-07,3.6181142848857526e-08,8879902.0,6802482.0,-0.007514673768446422,0.0007840425660011544,3
8,1,4,5.36360109069588e-07,5.0801917854074925e-08,7599932.0,1374541.0,0.005569587599914957,0.0008478066525110759,3
