,Day,zeta,zeta + Ne R,R,Ne
3,0,3.951426701983757e-08,3.3348586627063876,11786479.0,8007541.300060559
4,1,3.866611126440589e-08,2.9921481997613415,10703571.0,8007541.300060559
2,2,3.748449629261775e-08,2.9079573012846325,10581306.0,8007541.300060559
1,3,2.93772631346043e-08,2.4174152801760487,9973192.0,8007541.300060559
0,4,2.5855162071014982e-08,2.20751784320199,9669249.0,8007541.300060559
