,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,8.989331293959519e-08,5.130426361815533e-09,13248893.0,12171974.0,0.005920936771433739,0.0002656377360395628,1
1,1,2,1.6272645579394556e-07,9.207997493500656e-09,12171974.0,15081840.0,0.046238029854446416,0.00034684555389330576,1
2,2,3,1.624802336640464e-07,8.947595982760828e-09,15081840.0,11497014.0,0.07956415079604565,0.0005218855521123421,1
3,3,4,2.5011117460357866e-07,1.4256202104068538e-08,11497014.0,9628084.0,0.11879836823154072,0.0005542834566072112,1
4,0,2,2.0926090439325395e-07,1.2901120485280109e-08,13248893.0,15081840.0,0.05127098438173601,0.0004464949185254338,2
5,1,3,3.752880917372233e-07,1.957880536633169e-08,12171974.0,11497014.0,0.12507701172689129,0.0005832958820296285,2
6,2,4,4.985287727208916e-07,3.168823011758599e-08,15081840.0,9628084.0,0.19908116467090103,0.000714546453664512,2
7,0,3,4.1447555983493157e-07,2.7213719506754194e-08,13248893.0,11497014.0,0.13002485214210996,0.0005196924281885987,3
8,1,4,9.084935455029703e-07,5.317234128932149e-08,12171974.0,9628084.0,0.2454228570885757,0.0007197031063543345,3
