0,1,2,3,4
0.0012424478659130774,0.001191351821732329,0.0011777794216406815,0.0010922973366400304,0.0011077486608549521
0.0011206392516078737,0.001206891193320142,0.0012401495141659885,0.001117333621369828,0.0010962608969646045
0.0020585655817579418,0.0023309057381719483,0.0021075289404481655,0.0024242276842652674,0.0026364418128347862
0.000864841161566946,0.00114473370696889,0.0010240298912294597,0.0011201949110532336,0.0013350422749711164
0.0007064899629701813,0.0010152389437371153,0.00102548035849749,0.0010829981451689627,0.0011717519168154605
0.0006699473786786202,0.0008339462752126304,0.0009166953133952103,0.0009606780112033798,0.001034719304694885
0.001132820113038394,0.0011188347543225352,0.0012183925051455326,0.0012983101938452229,0.0012628334733746456
0.0013277138959267199,0.001269048679671394,0.0012981682048872044,0.0013891561412933458,0.0014532021321289781
0.0007064899629701813,0.0008235866941540884,0.0008238654082412649,0.0009313497919484739,0.0009444583026992963
0.0013398947573572404,0.001408903023961711,0.0013779439046288761,0.0014635496730618874,0.0015139231698351014
0.0014007990645098422,0.0016575329693667188,0.0016752896945751074,0.001959983433132733,0.0021227746560235267
0.001461703371662444,0.001574656320898383,0.0016375775456063172,0.0015665561016644837,0.001490947642054406
0.0007917559929838239,0.0009504915621212279,0.0008789831644264199,0.0010350715429719214,0.0011922657809053671
0.0010231923601637107,0.001279408260729936,0.001256104654114323,0.0011652602235668694,0.0010396426320764625
0.0009257454687195478,0.0010204187342663863,0.000996471013136882,0.0011552457096749504,0.0013489917025522528
0.0009622880530111089,0.0009919298863553959,0.0010341831621056724,0.001024341706659151,0.0009411760844449113
0.0008282985772753849,0.0008287664846833594,0.0008195140064371737,0.0008698320637552567,0.0007778857262892554
0.0006212239329565387,0.0004869003097514737,0.0004960598056663954,0.0005021563394376564,0.0005185904841928368
0.001729682323133892,0.002413782386640284,0.0020756186605514967,0.002502913150558917,0.002682392868396177
0.0006090430715260184,0.000727760569362575,0.0007571439139118667,0.0007324901589517951,0.0008312217729230123
0.000633404794387059,0.0008805643899760694,0.0007600448484479275,0.0009055981847978248,0.0009460994118264889
0.0008161177158448645,0.0009893399910907603,0.0009428037242197574,0.0009063135072186762,0.0009649721667892028
0.0012789904502046386,0.001414082814490982,0.0013416822229281164,0.0014335061313861302,0.0014039688583132024
0.0007552134086922627,0.000707041407245491,0.0007353869048914108,0.0006817022670713484,0.0005776704127717677
0.0017784057688559735,0.002178101917558454,0.0019900410917377035,0.0019721439142872063,0.0021244157651507194
0.0012059052816215162,0.0010644469537651898,0.0010414354984458244,0.0008569562601799321,0.0007179852431467283
0.0008770220229974664,0.0009556713526504988,0.0009239476497353622,0.0008698320637552567,0.0009477405209536813
0.0006090430715260184,0.0005775466440137161,0.0006759177469021645,0.0005200393999589405,0.0005153082659384518
0.0012059052816215162,0.001331206166022646,0.0013677906337526634,0.0013054634180537364,0.0013432478206070791
0.0008282985772753849,0.0010618570585005543,0.0010747962456105235,0.0012232013396558299,0.001380172775968911
0.000730851685831222,0.0006604232924820521,0.0006440074670054958,0.0007274829020058356,0.000868146728284844
0.0009379263301500683,0.0009919298863553959,0.0008514242863338424,0.000821190139137364,0.0009116361201554459
0.0016078737088286884,0.0019165224958302687,0.0019421756718927003,0.0019399544053488949,0.002100619682806428
0.0006212239329565387,0.0007407100456857525,0.0007571439139118667,0.0008962989933267571,0.0008574795189580926
0.0013033521730656792,0.0018077468947155777,0.0015984149293694963,0.001827648785275231,0.0021030813464972165
0.0016200545702592087,0.0019709102963876143,0.002011798100758159,0.0022267986961102913,0.0023410421699401325
0.0013398947573572404,0.001191351821732329,0.001325727082979782,0.0011452311957830313,0.0011093897699821448
0.0009744689144416293,0.0010877560111469092,0.0010370840966417332,0.0010286336411842593,0.0009715366032979729
0.0007552134086922627,0.0005438780055734546,0.0006367551306653438,0.0005157474654338323,0.0004980766201029303
0.001291171311635159,0.0013752343855214495,0.0012764111958667485,0.0014256375847567654,0.0017346523474424955
0.0014860650945234847,0.001491779672430047,0.0014649719407107,0.0015565415877725646,0.0016279802541749816
0.0014860650945234847,0.0016160946451325509,0.0016216224056579828,0.0016652705957419718,0.0016632641004096207
0.0006090430715260184,0.0006940919309223135,0.0006643140087579214,0.0007017312948551865,0.0007048563701291881
0.0007917559929838239,0.0008391260657419014,0.0009007401734468759,0.0009034522175352707,0.0009436377481357001
0.0010475540830247516,0.0009738006195029473,0.0010066242840130947,0.0010679763743310841,0.0010314370864405
0.0009013837458585071,0.0011550932880274322,0.0010994541891670402,0.0010994505608485441,0.001144673616216784
0.0011084583901773534,0.0011421438117042548,0.0013141233448355388,0.001164544901146018,0.0009173800021006197
0.0015591502631066068,0.0017481793036289613,0.0016854429654513201,0.0016595480163751608,0.001623056926793404
0.001132820113038394,0.0011809922406737872,0.001087850451022797,0.0008676860964927026,0.0008262984455414347
0.0019367569674527383,0.0018362357426265682,0.0018696523084911804,0.0021810180611758043,0.002131800756223086
0.0010231923601637107,0.0011991215075262357,0.0011081569927752226,0.000974984459620407,0.0009518432937716627
0.0009744689144416293,0.0011369640211749837,0.0010965532546309794,0.00129687954900352,0.0013793522214053146
0.0006455856558175794,0.000681142454599136,0.0006991252231906508,0.0008025917561952287,0.0006687519693309526
0.001364256480218281,0.0013907737571092625,0.0012474018505061405,0.0013219158337333177,0.0015812086440499947
0.001291171311635159,0.001253509308083581,0.0013416822229281164,0.001208179568817951,0.0011898041172145784
0.0006577665172480998,0.000618984968247884,0.0006570616724177694,0.0004971490824916969,0.0005161288205020481
0.0006943091015396608,0.0005982658061308001,0.0006918728868504989,0.0007332054813726465,0.0007212674614011133
0.000633404794387059,0.0006319344445710615,0.0006831700832423166,0.0007210450002181734,0.0008221956727234534
0.0009379263301500683,0.0010385480011188347,0.0009224971824673318,0.000909890119322933,0.0008550178552673038
0.0013033521730656792,0.0017533590941582323,0.0016912448345234416,0.0016180593159657818,0.0016624435458460246
0.0007673942701227831,0.0008235866941540884,0.0009602093314361221,0.0009871449407748802,0.0009272266568637748
0.0009866497758721498,0.0009401319810626858,0.0008398205481895993,0.0008505183583922699,0.0009616899485348178
0.0009501071915805886,0.0009038734473577889,0.0008746317626223287,0.000967115912991042,0.000921482774918601
0.0009866497758721498,0.0011965316122616002,0.0011415177399399217,0.001089436046956625,0.001065900378111543
0.0012180861430520367,0.001414082814490982,0.0013315289520519035,0.0013526746978299263,0.0012964762104820922
0.001230267004482557,0.001439981767137337,0.0014446653989582743,0.0016760004320547422,0.001695265728389875
0.0011815435587604756,0.0011861720312030582,0.0011864822252488638,0.00128114245574479,0.0014302266043482827
0.0006699473786786202,0.000618984968247884,0.0007005756904586813,0.0005915716420440767,0.0005793115218989602
