,super bc,s,s std,pval tot,pval indiv,pval,stderr,corrected pval tot,corrected pval indiv,corrected pval
0,0,-0.01962639252785059,0.003003003003002991,5.456745803771786e-49,2.968058040720792e-34,5.456745803771786e-49,0.003003003003002991,3.1628662865112215e-46,1.7203606418527891e-31,3.1628662865112215e-46
1,1,0.01799435988719772,0.0024024024024023594,3.5625107032466723e-69,1.8668573622561124e-32,3.5625107032466723e-69,0.0024024024024023594,8.25968106547741e-66,8.656617588781593e-30,8.25968106547741e-66
2,2,0.0018420368407368048,0.0036036036036036223,0.36228865461555065,0.07949613378083162,0.07949613378083162,0.0036036036036036223,0.5798869490687982,0.27345962339889923,0.249238385626583
3,3,0.004374087481749611,0.002402402402402415,0.00031714025574698445,4.196982612118436e-06,4.196982612118436e-06,0.002402402402402415,0.0014779692119585598,2.710502558829135e-05,2.270876122799672e-05
4,4,-0.006258125162503236,0.0030030030030030463,5.071472263692015e-06,7.350835672026181e-20,7.350835672026181e-20,0.0030030030030030463,2.763386238159797e-05,4.669291097422658e-18,1.4504606387738468e-18
5,5,0.0042180843616872465,0.0036036036036036223,0.008987857216245957,0.00014191010758899842,0.00014191010758899842,0.0036036036036036223,0.035804719855440294,0.0007581073374310894,0.000677690184232941
6,6,-0.009882197643952872,0.004204204204204198,5.4858922562856805e-08,0.00028108201052383684,5.4858922562856805e-08,0.004204204204204198,3.479901832065212e-07,0.0014370201574410491,3.4375787016752295e-07
7,7,0.004698093961879202,0.0030030030030030463,0.0030212818624322734,6.433780468810371e-06,6.433780468810371e-06,0.0030030030030030463,0.012817643180327952,4.0645013670127646e-05,3.413437074813923e-05
8,8,0.005742114842296864,0.0030030030030030463,0.00022910207564930474,0.0006111187415089828,0.00022910207564930474,0.0030030030030030463,0.0010873555013160964,0.0029703958117160935,0.0010655429536467664
9,9,0.019014380287605714,0.003003003003002991,1.6178811597696622e-31,8.950360701177909e-17,1.6178811597696622e-31,0.003003003003002991,1.1197186474405856e-29,3.3202258057089575e-15,1.10325219674293e-29
10,10,0.016194323886477735,0.0036036036036036223,3.780798044824835e-20,1.6556325138146607e-09,3.780798044824835e-20,0.0036036036036036223,7.723154420199453e-19,1.6947390654654707e-08,7.689280935900332e-19
11,11,0.003990079801596047,0.003003003003002991,0.012222750196874707,0.0003072574559645409,0.0003072574559645409,0.003003003003002991,0.04803126496856611,0.0015639438236087553,0.0014064687298199173
12,12,-0.026622532450648995,0.004204204204204198,1.2901831837273527e-41,1.2087989656420619e-18,1.2901831837273527e-41,0.004204204204204198,2.601121488236406e-39,6.369546367820729e-17,2.601121488236406e-39
13,13,-0.0014700294005880465,0.004204204204204198,0.45613699969145494,0.0004342040035440774,0.0004342040035440774,0.004204204204204198,0.6359312289745269,0.0021464861028079817,0.0019623820316119756
14,14,-0.014826296525930538,0.00480480480480483,6.035300517048257e-10,3.913028258833512e-06,6.035300517048257e-10,0.00480480480480483,4.4071950389846876e-09,2.537721963106433e-05,4.359141510522238e-09
15,15,0.00483009660193201,0.0036036036036036223,0.00864590211098091,0.0034846185349512557,0.0034846185349512557,0.0036036036036036223,0.0346808374469018,0.015506886896899205,0.014261408778966436
16,16,0.010566211324226471,0.0036036036036036223,6.689870540587122e-09,0.0001279477764094819,6.689870540587122e-09,0.0036036036036036223,4.541863791610905e-08,0.0006874783768375059,4.4957869125655775e-08
17,17,-0.019134382687653773,0.00480480480480483,2.5919544501550642e-16,5.070633292771656e-09,2.5919544501550642e-16,0.00480480480480483,3.5349684662850097e-15,4.837968431807031e-08,3.5040503747431585e-15
18,18,-0.005130102602052045,0.004204204204204198,0.028035042575455336,4.903812275137983e-05,4.903812275137983e-05,0.004204204204204198,0.10450039583793118,0.00027629377302326643,0.00024345800342414164
19,19,0.0011340226804535947,0.003603603603603567,0.567066923370956,0.0010649202534431643,0.0010649202534431643,0.003603603603603567,0.7000770297313959,0.00499801135143315,0.00463230320376731
20,20,-0.011574231484629716,0.00480480480480483,8.306609973303242e-07,1.925700895124184e-12,1.925700895124184e-12,0.00480480480480483,4.8207447366967625e-06,3.4165575361652335e-11,1.76123768258202e-11
21,21,0.005994119882397619,0.004204204204204198,0.005305601107192114,0.027760266242229104,0.005305601107192114,0.004204204204204198,0.021656753815184712,0.10659708931490675,0.021063418094220746
22,22,0.007386147722954428,0.004204204204204198,0.000830161899002131,0.009136130230307743,0.000830161899002131,0.004204204204204198,0.0037592389899149233,0.03816597826841171,0.0036453226568871986
23,23,0.005226104522090436,0.00480480480480483,0.026537499273887283,0.00428573441124623,0.00428573441124623,0.00480480480480483,0.09939772547093323,0.018783507055717172,0.017220927612607254
24,24,0.0005220104402087755,0.004204204204204198,0.8099625278838233,0.004023363893669927,0.004023363893669927,0.004204204204204198,0.8618098189943486,0.017784879289749717,0.016293745305630963
25,25,-0.00024600492009840824,0.004204204204204254,0.9145274876522227,0.00046451894011678095,0.00046451894011678095,0.004204204204204254,0.9355897278622753,0.002291462048214376,0.0020932695095447163
26,26,0.009630192603852061,0.004804804804804774,0.00013878275625305568,0.0053480875073454405,0.00013878275625305568,0.004804804804804774,0.000677405937626757,0.023090392710950473,0.0006641234682615265
27,27,-0.021318426368527377,0.00540540540540535,5.692086863858185e-16,6.169131507846959e-07,5.692086863858185e-16,0.00540540540540535,7.414103030255731e-15,4.400963507982516e-06,7.352146737523788e-15
28,28,0.014658293165863312,0.004204204204204198,7.650666235908588e-10,3.0465758307646223e-05,7.650666235908588e-10,0.004204204204204198,5.569252642999706e-09,0.00017680816179293558,5.508717288184491e-09
29,29,-0.014034280685613743,0.00480480480480483,2.461243034175875e-09,7.044075013376495e-13,7.044075013376495e-13,0.00480480480480483,1.747746393487524e-08,1.3782015121108357e-11,6.7907226272405005e-12
30,30,0.0036060721214424274,0.00480480480480483,0.12846158374546945,0.009667128652931697,0.009667128652931697,0.00480480480480483,0.36566995937860153,0.04031157874428442,0.03726224070128369
31,31,-0.003618072361447233,0.004804804804804774,0.12461181412267913,3.153007837411894e-05,3.153007837411894e-05,0.004804804804804774,0.3600800207890646,0.00018252805670510553,0.00015926467692896462
32,32,-0.01218624372487448,0.005405405405405406,1.0082964842953314e-05,4.27057595894344e-10,4.27057595894344e-10,0.005405405405405406,5.355636652551491e-05,4.771725475089333e-09,3.1136258996259014e-09
33,33,-0.002010040200804031,0.00480480480480483,0.40630159727224735,0.03370060945453881,0.03370060945453881,0.00480480480480483,0.6016747091715839,0.1275671232985277,0.11901730848491732
34,34,-0.02356247124942501,0.005405405405405406,7.5421598392923e-20,4.978181303250501e-08,7.5421598392923e-20,0.005405405405405406,1.4945724433674528e-18,4.11476411821258e-07,1.4819065752033218e-18
35,35,-0.04588291765835317,0.006606606606606613,5.520788409215425e-47,6.394467507154711e-27,5.520788409215425e-47,0.006606606606606613,2.1333246544609938e-44,1.098190586321348e-24,2.1333246544609938e-44
36,36,-0.009882197643952872,0.005405405405405406,0.0002750862039535369,0.001872137494558788,0.0002750862039535369,0.005405405405405406,0.0012910675381908408,0.008569695520502567,0.0012667077733193154
37,37,0.017106342126842533,0.004204204204204198,3.5639644227406307e-12,3.472949423709132e-08,3.5639644227406307e-12,0.004204204204204198,3.190367379970715e-11,2.9778970398495755e-07,3.153836455772577e-11
38,38,-0.007734154683093686,0.004804804804804774,0.002471729509337594,2.8159241976793593e-09,2.8159241976793593e-09,0.004804804804804774,0.010641977469636419,2.8192583424638596e-08,1.9664820037107213e-08
39,39,0.00701414028280567,0.004204204204204198,0.0026506140572894092,0.014913842307330578,0.0026506140572894092,0.004204204204204198,0.011349924415332575,0.06076932054401747,0.011034082712571974
40,40,-0.016518330366607326,0.005405405405405406,1.91485539216647e-12,1.1666652306835193e-36,1.1666652306835193e-36,0.005405405405405406,1.7687618433218967e-11,7.728323820970684e-34,1.4236385985998628e-34
41,41,-0.03815476309526189,0.007807807807807821,6.910925765781892e-26,1.1853024236912204e-18,6.910925765781892e-26,0.007807807807807821,2.7625829979250546e-24,6.317525676616309e-17,2.7389711774299685e-24
42,42,-0.007782155643112854,0.006006006006006037,0.006903213979925492,5.4232736437276346e-05,5.4232736437276346e-05,0.006006006006006037,0.027932114506906205,0.0003026199745603495,0.0002680993591254269
43,43,-0.00443408868177364,0.005405405405405406,0.10601728974960334,1.11544490421705e-05,1.11544490421705e-05,0.005405405405405406,0.32556435269464284,6.868948234866481e-05,5.818130507147875e-05
44,44,0.0017700354007080255,0.006006006006006037,0.5765029837840334,0.05560516224055114,0.05560516224055114,0.006006006006006037,0.7054107031375295,0.19972202735045363,0.18589844074220305
45,45,-0.011058221164423288,0.007807807807807821,0.005404393313561133,0.004162268700281113,0.004162268700281113,0.007807807807807821,0.022040608438859258,0.018311612868314536,0.016797597879202368
46,46,-0.03869477389547793,0.006606606606606613,1.3489160257205801e-36,1.0142308826257115e-27,1.3489160257205801e-36,0.006606606606606613,1.646032529280613e-34,2.0447776533632278e-25,1.6038265669913669e-34
47,47,0.011538230764615298,0.006006006006006037,0.00024305088487760703,0.014353763467337584,0.00024305088487760703,0.006006006006006037,0.0011465177550126792,0.058538611431877205,0.0011259010521253384
48,48,0.012582251645032905,0.007207207207207189,0.0009414787990272614,0.038505795089465084,0.0009414787990272614,0.007207207207207189,0.004234371669339875,0.14422566383671212,0.004106902343451939
49,49,-0.007902158043160856,0.006006006006006037,0.008734446920354045,1.115973732766184e-06,1.115973732766184e-06,0.006006006006006037,0.03494532387375471,7.735082509472041e-06,6.318400731180459e-06
50,50,-0.02221844436888737,0.007207207207207189,4.964778770542901e-12,1.776100235357805e-05,4.964778770542901e-12,0.007207207207207189,4.385081744572844e-11,0.00010681941363624049,4.3355327983064844e-11
