,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,1.6837250010107008e-06,5.327792002220744e-08,638649.0,1362481.0,0.022827073829974093,0.0006496337690443823,1
1,1,2,7.210117562965444e-07,1.4344132733716066e-08,1362481.0,5953956.0,0.0025938348603745387,0.00038509869457722853,1
2,2,3,1.9867840506450718e-07,3.664494879553385e-09,5953956.0,6166255.0,-0.0013553042777468467,0.00016608329417979904,1
3,3,4,1.8057775658586395e-07,3.257289373637949e-09,6166255.0,7232284.0,0.00047755889881444366,0.0001684655447617476,1
