,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,4.380483500597463e-07,6.690958163444331e-09,6722950.0,2605954.0,0.0001736949968524032,0.00026723509673764356,1
1,1,2,1.1280124874758006e-06,1.81263550787679e-08,2605954.0,546628.0,0.003792085627642646,0.0004225753131100618,1
2,2,3,1.0692360761538725e-06,3.37691284937984e-08,546628.0,2009445.0,0.018222132330702086,0.0005935263179377428,1
3,3,4,4.1668180248011476e-07,6.9544363669637066e-09,2009445.0,4288130.0,0.002474913853840091,0.0002798391171051105,1
