,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,9.591706896959513e-08,2.3644330432309825e-09,31696841.0,57824102.0,-0.0015658364810772008,0.000172783761693624,1
1,1,2,6.004592286081981e-08,1.3489414647152635e-09,57824102.0,55661235.0,0.00454734829704595,0.00014629234857593433,1
2,2,3,7.387402338638471e-08,1.6635398585272753e-09,55661235.0,55022923.0,-0.0035269247607899136,0.000136312123949023,1
3,3,4,6.387537076781995e-08,1.4221102378651736e-09,55022923.0,63641550.0,0.0017653992702516912,0.00013730487731334172,1
