,super bc,s,s std,pval tot,pval indiv,pval,stderr,corrected pval tot,corrected pval indiv,corrected pval
0,0,0.0026100522010439886,0.0018018018018017834,0.01846078879579087,4.428022690409087e-11,4.428022690409087e-11,0.0018018018018017834,0.999574890079384,2.5038008301657607e-08,2.5038008301657607e-08
1,1,0.0014820296405927968,0.005405405405405406,0.6003443832348956,0.193276833640115,0.193276833640115,0.005405405405405406,0.999574890079384,0.3469030589211893,0.33866147356635323
2,2,-0.00663013260265205,0.009609609609609604,0.16190758624518034,0.09386998763317428,0.09386998763317428,0.009609609609609604,0.999574890079384,0.28488693916441404,0.27503134409702923
3,3,0.005394107882157662,0.010810810810810811,0.31756318296600694,0.0692405135498256,0.0692405135498256,0.010810810810810811,0.999574890079384,0.2649101728042799,0.2555711646822861
4,4,0.003558071161423204,0.008408408408408397,0.40007017390528266,0.0008519634319509117,0.0008519634319509117,0.008408408408408397,0.999574890079384,0.04264565808391662,0.04182291226879283
5,5,0.0103982079641593,0.009609609609609604,0.03851596666340508,0.03733723652006345,0.03733723652006345,0.009609609609609604,0.999574890079384,0.2365028767382824,0.22978081739143771
6,6,0.0025140502810055976,0.008408408408408397,0.5394515118570998,0.10756747871427873,0.10756747871427873,0.008408408408408397,0.999574890079384,0.2953620946024394,0.2857451784636693
7,7,-0.003006060121202414,0.012612612612612595,0.6286977873904034,0.6065690476777381,0.6065690476777381,0.012612612612612595,0.999574890079384,0.625370721967587,0.6236019966933352
8,8,0.004050081001620021,0.010210210210210235,0.4460369009827442,0.2538081978557097,0.2538081978557097,0.010210210210210235,0.999574890079384,0.3806275028443857,0.37342691567895603
9,9,0.003822076441528821,0.011411411411411387,0.4988158181118669,0.011805827245906848,0.011805827245906848,0.011411411411411387,0.999574890079384,0.16098906432076168,0.15679299835236649
10,10,0.014226284525690525,0.01021021021021018,0.007176313113571005,0.008060188644022928,0.007176313113571005,0.01021021021021018,0.999574890079384,0.14193183394267364,0.13055474850956786
11,11,0.009078181563631271,0.012012012012012019,0.12084934221633148,0.020888570023197307,0.020888570023197307,0.012012012012012019,0.999574890079384,0.19969054385983298,0.19409969479254613
12,12,0.005466109322186441,0.007207207207207189,0.12650989440354188,0.25613426039830856,0.12650989440354188,0.007207207207207189,0.999574890079384,0.3818483896739341,0.295957083637585
13,13,0.005406108122162412,0.010810810810810811,0.3043657097663122,0.04171531396647575,0.04171531396647575,0.010810810810810811,0.999574890079384,0.238321302050867,0.23084960717575873
14,14,-0.001434028680573629,0.009009009009008973,0.7586690457825134,0.20029463148891238,0.20029463148891238,0.009009009009008973,0.999574890079384,0.35152294964262853,0.34354545994171726
15,15,0.011442228844576907,0.007207207207207189,0.001980274526097724,9.629645291151141e-09,9.629645291151141e-09,0.007207207207207189,0.5372888554052597,3.341268060454647e-06,3.341268060454647e-06
16,16,0.0025980519610392383,0.011411411411411387,0.6491605249526474,0.0075380640703107,0.0075380640703107,0.011411411411411387,0.999574890079384,0.13700431447789696,0.13364863312626996
17,17,0.008526170523410481,0.007207207207207189,0.022183212895997412,0.00048563743047649454,0.00048563743047649454,0.007207207207207189,0.999574890079384,0.030637300211093562,0.0300171119477111
18,18,0.0023100462009240097,0.008408408408408397,0.5874038466917072,0.22213508702755305,0.22213508702755305,0.008408408408408397,0.999574890079384,0.36252018079794657,0.3549547194194358
19,19,0.01408228164563291,0.009009009009009028,0.002823167914055834,0.0012158771213983787,0.0012158771213983787,0.009009009009009028,0.6157329220555775,0.05273521594428707,0.051851385509466615
20,20,0.0027660553211064087,0.013813813813813802,0.690871434951539,0.05811237453690404,0.05811237453690404,0.013813813813813802,0.999574890079384,0.25610329774953344,0.2474051206741014
21,21,-0.0075901518030360715,0.008408408408408452,0.07116515521085863,0.008639546169176882,0.008639546169176882,0.008408408408408452,0.999574890079384,0.1447767087103468,0.1413665506893322
22,22,0.00553811076221522,0.014414414414414434,0.43560550079807664,0.03783926515615246,0.03783926515615246,0.014414414414414434,0.999574890079384,0.23700395326966936,0.2303317563298809
23,23,0.007854157083141633,0.012012012012011963,0.21624357913065273,0.22253983864363341,0.21624357913065273,0.012012012012011963,0.999574890079384,0.36256679915595336,0.3512938561859025
24,24,0.014202284045680913,0.008408408408408397,0.0011044274018449662,0.000780439352930785,0.000780439352930785,0.008408408408408397,0.3665498509558065,0.04094490584602851,0.0402532689229537
25,25,0.004758095161903231,0.009009009009009028,0.2972731427117016,0.2800084314785301,0.2800084314785301,0.009009009009009028,0.999574890079384,0.39648383633673895,0.3892632237645892
26,26,0.008706174123482457,0.009609609609609604,0.0732454054394935,0.00038247315906084304,0.00038247315906084304,0.009609609609609604,0.999574890079384,0.025723426076572204,0.02538790312774735
27,27,0.009570191403828088,0.009009009009008973,0.039944640607234745,9.962284342379149e-08,9.962284342379149e-08,0.009009009009008973,0.999574890079384,2.534903250918374e-05,2.534903250918374e-05
28,28,0.011550231004620104,0.008408408408408397,0.008672025998037704,0.024525386950733093,0.008672025998037704,0.008408408408408397,0.999574890079384,0.20836245261750752,0.14159980846207662
29,29,0.0017580351607032196,0.008408408408408452,0.6704384472978311,0.0689558400937387,0.0689558400937387,0.008408408408408452,0.999574890079384,0.2649101728042799,0.2555711646822861
30,30,0.011850237004740083,0.0222222222222222,0.3011003944146726,0.13810793974538785,0.13810793974538785,0.0222222222222222,0.999574890079384,0.3131197223739248,0.3040574863773146
31,31,0.005286105722114409,0.011411411411411387,0.3692649371421495,0.09822964382490115,0.09822964382490115,0.011411411411411387,0.999574890079384,0.2886227520243233,0.2791658421560698
32,32,-0.008790175803516098,0.010810810810810811,0.0968908617357573,0.003225749998018622,0.003225749998018622,0.010810810810810811,0.999574890079384,0.09101360785777389,0.08936481061397365
33,33,0.0025020500410007918,0.00960960960960966,0.6137806227008088,0.5375883207302805,0.5375883207302805,0.00960960960960966,0.999574890079384,0.5692835466871883,0.5675121623972613
34,34,0.00796215924318483,0.009009009009009028,0.07429679823714445,0.006882502482467615,0.006882502482467615,0.009009009009009028,0.999574890079384,0.13102591711958078,0.1278286683696266
35,35,0.006162123242464845,0.010210210210210235,0.2400537972653266,0.2903012189736403,0.2400537972653266,0.010210210210210235,0.999574890079384,0.40247263985384735,0.36498934611024164
36,36,0.0032340646812936136,0.01021021021021018,0.5296354180648476,0.09180046710480472,0.09180046710480472,0.01021021021021018,0.999574890079384,0.2847102766046634,0.2745699105886069
