0,1,2,3,av
-0.023457588743412888,-0.004364565688723343,-0.0016470583822604246,0.0038730229684639933,-0.006399047461483166
-0.021105786688325995,-0.0007205592761465179,-0.0018356021122833133,0.0046276421506936255,-0.00475857648151555
-0.020859813807406785,-0.0046456865054221586,-0.0011228175505523658,0.003499648219879664,-0.005782167410875411
-0.022180922099854256,-0.0033819146496128355,-0.00124926231881492,0.002917904998853832,-0.005973548517357045
-0.01900146588626664,-0.0033540849650251364,-0.001756095497673374,0.003690037728212664,-0.005105402155188121
-0.02470040522079782,-0.0038833328130711553,-0.0005837121708361648,0.0037999361029214807,-0.006341878525445915
-0.02144085115865746,-0.0028932176247233182,-0.0010198841745181209,0.004447637726010201,-0.005226578807972174
-0.023097660782342405,-0.0038363666409729352,-0.0013017106895492764,0.004194229144709502,-0.006010377242038779
-0.020293017838042576,-0.004297179193847242,-0.0010126482158502037,0.0036124536535764723,-0.005497597898540887
-0.02305193637350471,-0.00301358691853075,-0.0014136311685136738,0.003835599755358271,-0.005910888676297715
-0.020861163120594245,-0.0037406783680594274,-0.0013234143666619735,0.005234762120670491,-0.005172623433661289
-0.01935881930214227,-0.004135578389697553,-0.0013918121260620558,0.004157980540287848,-0.0051820573194035074
-0.020093598598498977,-0.004151093655729826,-0.001460853004307719,0.0046312187981257386,-0.005268581615102696
-0.02223599694289824,-0.0031437417798661355,-0.0007483470678592286,0.0039864286057467585,-0.005535414296219211
-0.020557749790817065,-0.0030756445594367354,-0.0009103407582972817,0.0042040338949583395,-0.005084925303398186
-0.021085734622766042,-0.0048816441192814225,-0.001493388372884305,0.004040822602616595,-0.005854986128078794
-0.019772517437505716,-0.004992690405301481,-0.000857060672513052,0.004410903348427336,-0.005302841291723228
-0.024398510902438303,-0.0031631903286166024,-0.0016372371352322973,0.004352372693627676,-0.006211641418164882
-0.020179694464199385,-0.004946629661375157,-0.0021057332600018935,0.00408232833554556,-0.005787432262507719
-0.020562317862749244,-0.0036120307771065896,-0.0014539987692489403,0.003603907139932999,-0.005506110067292944
-0.018681517377026308,-0.004636929410970117,-0.0014469180147960448,0.004297080249490298,-0.005117071138325543
-0.02155977707426844,-0.003909001558549147,-0.0018437371721494455,0.004326669429215307,-0.005746461593937931
-0.019145062646470007,-0.0018423954884455307,-0.0018830326884120147,0.0042711512211694586,-0.004649834900539523
-0.02111997800962262,-0.0038235225782479176,-0.0015542170391401877,0.0036637811313951357,-0.005708484123903897
