0,1,2,3,av
0.04514559277513441,0.036634690530790825,0.04754541117873323,0.026921158948360002,0.03906171335825462
0.034935997834339094,0.03319256565543394,0.05126511114400145,0.02565411732841838,0.036261947990548216
0.04054906467650832,0.03243132279947558,0.049558234341847585,0.025316587831103132,0.036963802412233654
0.04614671332545606,0.029292510799228566,0.04284993683391536,0.025476148135661236,0.035941327273565304
0.036942965417813944,0.02779454825257055,0.04301993094300438,0.0318968686154828,0.03491357830721792
0.035779367583052446,0.03404445021759772,0.045576171313987834,0.027265674251191974,0.035666415841457494
0.03853129143421086,0.03573108587480134,0.04499374983018234,0.02223041111725832,0.035371634564113213
0.04042314747922182,0.03422618583108483,0.046022681026560264,0.026863200909931884,0.0368838038116997
0.04004135774525197,0.030197449319442682,0.047717078055054096,0.025355675999118366,0.03582789027971678
0.04138565837187125,0.032677199465197426,0.04339738314469321,0.02609713709608108,0.03588934451946074
0.03540940879213628,0.0328766524162154,0.048377033828592375,0.027173459902240515,0.03595913873479614
0.0411558272771112,0.03409333098368528,0.048162114728399485,0.024536375003589406,0.03698691199819634
0.041486554657817476,0.03434020394263926,0.043565899743446934,0.029586369684618696,0.03724475700713059
0.04170139529431327,0.029535425536193594,0.046490459928457906,0.025650981405882067,0.03584456554121171
0.04110378600836584,0.03171472781543927,0.04614821573425054,0.02760064192265055,0.03664184287017655
0.035163951569496366,0.036220686464256246,0.046393963570832475,0.0246841669655834,0.03561569214254212
0.04367650459098027,0.035862730684474986,0.047114208430603655,0.024387003612187708,0.037760111829561654
0.040827767260074754,0.03602598597047968,0.047248963867310256,0.023922044923421093,0.037006190505321446
0.03760349745678382,0.03246832718316994,0.04563539234043257,0.02409595647254159,0.03495079336323198
0.042570301083196704,0.031864109333036184,0.043601116859453226,0.026856423416801944,0.036222987673122015
0.04113535043265992,0.033953665181867376,0.04241830215636455,0.025256442469834384,0.03569094006018156
0.038276960647059544,0.03035196196229284,0.048698576010394845,0.02302124909700376,0.03508718692918775
0.03673488834807059,0.032693377139443314,0.0457835373401253,0.028900651297289803,0.03602811353123225
0.04356211216533579,0.032726426251630136,0.047604659796877224,0.02510879602674254,0.03725049856014642
0.03738159302147703,0.03165596322965525,0.044228483379749495,0.023830118885524554,0.03427403962910158
0.04087318235114756,0.03218956684786456,0.04426463595823804,0.02783387051699271,0.03629031391856072
0.041005038284151474,0.032827395595327546,0.04638252539119092,0.02973794696833787,0.03748822655975195
0.04200819666179367,0.03485894970539283,0.04277987053708465,0.024405336193774496,0.03601308827451141
0.03997860317343749,0.034495296653911045,0.04557571250632941,0.024546722495154993,0.036149083707208235
0.04011616118727157,0.03422852672842669,0.04847728926472339,0.0267197142062785,0.03738542284667504
0.03247564820536797,0.03248550991709698,0.0467262629601185,0.024500252663787414,0.034046918436592716
0.043919043747494335,0.034130392603926474,0.04996138713139431,0.024989738360960745,0.038250140460943965
0.03727432298704059,0.03459568824637538,0.044777158435736486,0.025694872070293417,0.03558551043486147
0.039273381369746785,0.03207074022505774,0.04866389710380836,0.02377593190994698,0.035945987652139966
0.03655031770849515,0.0312636555209449,0.0484085518469054,0.02623783038180949,0.035615088864538735
0.041562911631831345,0.03180516870894812,0.04699982637724731,0.027739793355915254,0.03702692501848551
0.03399872956430694,0.029611522658776868,0.05075695765150623,0.025604177043909493,0.03499284672962488
0.0363210519432412,0.03218766403955975,0.05045651939189266,0.024235786307181928,0.035800255420468885
0.044720425684908416,0.032702824767481764,0.04525270194129294,0.028348919821503005,0.03775621805379653
0.039162429894712636,0.03443473896122795,0.04676929157905996,0.028887144799351616,0.03731340130858804
0.04174333270257635,0.03639838470946588,0.04364744997332948,0.027365725828369936,0.03728872330343541
0.03538817550968998,0.03497072459320483,0.047091369701427244,0.026287119403844983,0.03593434730204176
0.043142509241808735,0.037425828851046616,0.04603166012530835,0.028112348214500482,0.038678086608166046
0.041277547409431015,0.03462547841093078,0.042881590085606325,0.024347051988520163,0.03578291697362207
0.03688296257376378,0.035527659087441044,0.04924600107526478,0.025206399553262093,0.03671575557243292
0.037162955904749606,0.030615392776758843,0.04135416907995959,0.030024882925279495,0.034789350171686884
0.0339978429366975,0.03320124943675784,0.04644049538202277,0.029310678359647513,0.035737566528781406
0.040063268228548,0.03100944094470326,0.04641865841365078,0.028366635959397368,0.03646450088657485
0.040707713985181804,0.032041660186328924,0.04438477159283716,0.02332800192913409,0.035115536923370494
0.04226740996993683,0.03753806969865525,0.04644089261362849,0.02671378830716309,0.038240040147345916
0.043494942950221605,0.03390869368524818,0.047149287574066445,0.02586318696742651,0.037604027794240685
0.0377900677130536,0.029560427520438415,0.04521167459729003,0.028120542218773692,0.035170678012388934
0.04002807873321412,0.032527424589053666,0.044314408340690226,0.028153581359979474,0.03625587325573437
0.036674995890862094,0.03189046572537835,0.04969095044510796,0.025125269652551463,0.03584542042847497
0.0395197843789411,0.03363733885736053,0.04509481540371629,0.029131164563584222,0.03684577580090054
0.042159212387202216,0.031838440688277014,0.04294267209649849,0.027750526493173777,0.036172712916287875
0.036290202477934685,0.034554147814299885,0.04303467408712791,0.02268277387049078,0.034140449562463315
0.04033428978644804,0.03641114769543663,0.03976755571395563,0.026624830511612574,0.03578445592686322
0.03636875173665355,0.033133480363247036,0.045261298490588575,0.02587570861755928,0.03515980980201211
0.03506984385980183,0.03754127459916978,0.04443215656526189,0.02562951707010619,0.035668198023584924
0.04297981772440207,0.03752134612702529,0.04856353669649638,0.02844493616675181,0.03937740917866889
0.037788439226077886,0.03334184502522752,0.04874698501764718,0.026434890367132757,0.03657803990902134
0.03929463408701195,0.030184376391404255,0.046040789509292135,0.026315557915698617,0.03545883947585174
0.03880365086583082,0.03470008926925405,0.04603370470172197,0.028270135827694,0.03695189516612521
0.04197510912945712,0.03216016012591061,0.05187946758222595,0.024753378749736488,0.03769202889683254
0.035209086774427134,0.03564722441286239,0.045644623041498855,0.028100764187801053,0.03615042460414736
0.03927496033411504,0.03318861452590027,0.04603101522496478,0.029163030120369915,0.0369144050513375
0.04029817559548976,0.0324896726487508,0.04869936839982669,0.024279598626494203,0.036441703817640364
0.03922112507338171,0.029694744395104666,0.04313289472455595,0.026812826364532083,0.0347153976393936
0.03576274112765587,0.03417838286368102,0.040604131247377606,0.024295131896237554,0.033710096783738014
0.04399318602502733,0.029225023730176103,0.04339083337509786,0.0218107641779125,0.03460495182705345
0.037415910410974806,0.03805664622511884,0.04444870269699108,0.027115882528161883,0.03675928546531165
0.04385478232622697,0.03498548655017686,0.04489555544778445,0.026208698034309807,0.03748613058962452
0.04289630005416234,0.034226019181047396,0.044654518544840927,0.026215624137946647,0.03699811547949933
0.0400221457249611,0.031249593473765103,0.04540674915254794,0.027555749159853815,0.03605855937778199
0.03895757586968929,0.0304222843646913,0.047676165593314446,0.02640175203928008,0.03586444446674378
0.038760359099427766,0.03274703440951432,0.04562602461145615,0.024220315596678255,0.03533843342926912
0.034401368072960015,0.02922219994801878,0.04576007877919608,0.02598293087402559,0.033841644418550115
0.035300244146030835,0.028919678229961665,0.05058508840729936,0.02082455393102034,0.03390739117857805
0.03615931833021491,0.03226677983715864,0.04741452897088616,0.026366216315847124,0.03555171086352671
0.03881337389564132,0.033285614743504555,0.04005649614300488,0.026676087507288115,0.03470789307235972
0.04050957777025532,0.02741381568133816,0.042605470383912936,0.02781658911912477,0.0345863632386578
0.03942366665918828,0.03016785962954671,0.04756893398723705,0.025127496116053027,0.03557198909800627
0.041548349974646404,0.03324946614531776,0.03897401412092405,0.030535853326064233,0.03607692089173811
0.041285916230673236,0.032685323288141555,0.04603035632475749,0.026024470718325032,0.03650651664047433
0.04230066955755685,0.037189837786945734,0.040377323582730495,0.028027117393471412,0.03697373708017612
0.03887640620349886,0.033801072606396865,0.04572049865399752,0.027119396132103457,0.036379343398999175
0.038530033461289914,0.034617008481388045,0.04033348801314285,0.030202914970440586,0.03592086123156535
0.03532496538087093,0.035425701578174706,0.05008106063663553,0.024873056718969777,0.03642619607866274
0.043281272445677144,0.033049685159758146,0.04594223341646886,0.02744145326852443,0.037428661072607144
0.04067201290185274,0.03034376372285974,0.045355302391383856,0.030411411375913633,0.03669562259800249
0.037331806820435576,0.033427483992299334,0.046200428917738456,0.022550417155959845,0.0348775342216083
0.03880058900181693,0.03283231426865241,0.04388748133147291,0.024234879580058544,0.0349388160455002
0.042634031412315365,0.032867087522086336,0.046485393376136996,0.025789486401713746,0.03694399967806311
0.04431233423530434,0.032142437829481896,0.04755591565377004,0.027016508415644735,0.03775679903355025
0.03698982777785231,0.03541481343837405,0.04615208928009795,0.026263400969138706,0.036205032866365755
0.03831100919119379,0.029910984545423958,0.049145794286100775,0.027806261228139784,0.036293512312714576
0.04112256163519701,0.03412396386811534,0.03988100905311709,0.02493903491856464,0.03501664236874852
0.03933891188619598,0.03287596322339348,0.044380625676678886,0.0294242900472238,0.03650494770837304
0.0411558272771112,0.03409333098368528,0.048162114728399485,0.024536375003589406,0.03698691199819634
0.0428571490052988,0.03383122615490497,0.049770419455752335,0.023016628854192867,0.03736885586753724
0.03974661316907768,0.032440338682572234,0.04469585827075717,0.025189945781668,0.03551818897601877
0.03691642731253386,0.03139906228689093,0.04598601841305472,0.024465574877421403,0.03469177072247523
0.03856987930027156,0.02846387225072322,0.05097214476086609,0.021849591881977326,0.03496387204845955
0.041128826295745324,0.031112203153754625,0.046182885731929746,0.026649616533261367,0.036268382928672765
0.03529504362778557,0.03247750704451957,0.04542219830692862,0.027658255980154145,0.03521325123984698
0.03610770743495051,0.030563386904879808,0.04554622236484063,0.025345103095442245,0.0343906049500283
0.0380689694733658,0.0375496753177762,0.03971381683964881,0.02167258238309,0.0342512610034702
0.04215699975724474,0.03195364845371085,0.04465720758100322,0.02561926733092168,0.03609678078072012
0.034611346236905316,0.034044869176949266,0.04663284056138228,0.02803568068390705,0.03583118416478598
0.037346496784840255,0.02971586415370897,0.03992077362242907,0.023928634761289036,0.032727942330566834
0.041594012973043104,0.032725538892446004,0.04694858505374089,0.02632394196446708,0.03689801972092427
0.04102889698436751,0.033475566275599666,0.048405581161723554,0.028934064521285885,0.037961027235744155
0.03893074218246362,0.035427788870941224,0.04314703829406363,0.027464070418051767,0.03624240994138006
0.036698078008056245,0.027981792907810443,0.04851754080863557,0.029653010220846543,0.0357126054863372
0.04212194179263962,0.030545224215559386,0.04787257219373098,0.02609957037321753,0.03665982714378688
0.0401351692162536,0.03211083121683789,0.042088218913658326,0.028620145483755355,0.03573859120762629
0.03506583438593791,0.036116589907349006,0.04753292810759102,0.03101678723697665,0.03743303490946365
0.03786613863605515,0.03518272453656235,0.044184505630463944,0.026045445320198368,0.03581970353081995
0.03729020965694163,0.030762083023477382,0.04754116148796139,0.027606611735767617,0.035800016476037005
0.037979418229533435,0.03185358040730457,0.04654844126004598,0.02614518318338377,0.03563165577006694
0.04213805111328839,0.033278516613298836,0.04785996154918637,0.027756022336531627,0.037758137903076305
0.04085520133615639,0.03279861224076075,0.04603461235203954,0.030094890823693987,0.037445829188162666
0.04121378164026179,0.034415503117623425,0.04835310996197684,0.024626550762053556,0.0371522363704789
0.03799992073564362,0.03375744790494262,0.048048789201239006,0.029622756636664582,0.03735722861962246
0.040486163201155057,0.032346942105215826,0.048990208796449775,0.026477996598390452,0.03707532767530278
0.03993546011517535,0.03588954795002586,0.0434762990789177,0.023959740382281658,0.03581526188160014
0.04386891060930387,0.030000375169922378,0.04816805762139598,0.02473299370662696,0.036692584276812296
0.040198921782380714,0.03112764527803058,0.04555071284629131,0.025063733871994343,0.035485253444674236
0.03689882534456601,0.03709453926241424,0.04269323301609884,0.024665588180184606,0.035338046450815924
0.037898346494564694,0.03611806487499225,0.05179948444509064,0.025036844456642893,0.03771318506782262
0.037543710220480975,0.029577986113309418,0.04728307263927356,0.029296478383178504,0.035925311839060614
0.03369908227608576,0.0337576589722397,0.048274072747781616,0.025764718436182665,0.035373883108072435
0.04342425758993085,0.03331583127804638,0.04773477126685188,0.02449005887501221,0.03724122975246033
0.0433579817862384,0.037130734605615556,0.04507786065581443,0.026611745654101737,0.03804458067544253
0.04440961208779337,0.030477430392237825,0.04726274199510838,0.02764006156550547,0.03744746151016126
0.03765416748824435,0.0350584141070549,0.044669726346882044,0.02550857980819865,0.03572272193759499
0.042425149145040586,0.03409783531540034,0.04650182158457061,0.026644613575659615,0.03741735490516779
0.03983891584938648,0.029120804169378012,0.04857890432397516,0.027470918685201906,0.03625238575698539
0.040131517112980575,0.03573728122961295,0.04216472544409422,0.025917119646389764,0.03598766085826938
0.041806007209665874,0.03152749506195618,0.04269979527668111,0.027510693501099692,0.03588599776235071
0.04128969465524113,0.029662002511265495,0.045168546165606394,0.02844743825909135,0.03614192039780109
0.04406282228004277,0.030811998380254724,0.047267703402587014,0.03139514399343113,0.03838441701407891
0.0397156765004083,0.031220020110945823,0.045729990505542495,0.03002266007857579,0.0366720867988681
0.035607878779833846,0.035864231605229,0.043010035227591836,0.027066505870345647,0.03538716287075008
0.04199774219843855,0.0345470352786823,0.04419525957454429,0.026626844760548107,0.03684172045305331
0.040148119198755716,0.03326083320725148,0.045318868136432044,0.02485815582050177,0.035896494090735254
0.04311442592721626,0.03148428453706653,0.04579915519319089,0.026751567591312808,0.03678735831219662
0.044047051087571454,0.03651391878260235,0.04423018725146732,0.030333482777244347,0.03878115997472137
0.04024255183623715,0.03239020939710968,0.04701469760433041,0.026772228258296726,0.03660492177399349
0.04274280419825549,0.03234342379837385,0.038124818183798315,0.027812163695441705,0.03525580246896734
0.03727753714325821,0.03486349167969616,0.04417745405789053,0.022573279494373377,0.03472294059380457
0.04312998165591819,0.03693424839346238,0.04327734219720192,0.026576176144147645,0.03747943709768253
0.03673190795261927,0.03158273276670642,0.05034937691731567,0.019943278081084315,0.03465182392943142
0.039068017931618515,0.03619774811255372,0.0435216321915437,0.024890904379850864,0.0359195756538917
0.04287708235424148,0.03497399609802809,0.045748482072414,0.02651745863237942,0.03752925478926575
