0,1,2,3,av
-0.08749961453887656,-0.04275104591142953,-0.04131228725260816,-0.04584064899748819,-0.05435089917510061
-0.09099689549244105,-0.04382341690986835,-0.04398606072155875,-0.04395854749046535,-0.055691230153583376
-0.08947104395415029,-0.04263480140477349,-0.04241193760242479,-0.04503963643407394,-0.054889354848855626
-0.09158004167935008,-0.04510781785150442,-0.04239990666006288,-0.04376650739568466,-0.05571356839665051
-0.09134763583649064,-0.041815503680923904,-0.041223290936556634,-0.044857132554459,-0.054810890752107544
-0.08939388910957069,-0.044683919419795326,-0.04142566138361181,-0.0452816902542883,-0.05519629004181653
-0.08700284208725617,-0.04426108339559298,-0.042893257767435355,-0.045541813148467836,-0.054924749099688086
-0.09144058426336543,-0.045056388521557356,-0.04060671365876045,-0.044976642435058056,-0.055520082219685324
-0.08675180725417375,-0.04281077065434835,-0.041773909134911635,-0.04543478766191178,-0.05419281867633638
-0.09322333677247618,-0.04198679848659159,-0.042444751435083194,-0.04603812022196374,-0.05592325172902868
-0.09440070618457819,-0.041754860899875346,-0.04189770846275587,-0.04410945808510047,-0.05554068340807747
-0.09298513615637449,-0.04177135001764398,-0.04209616772270186,-0.04552052565412956,-0.055593294887712474
-0.09497686833815344,-0.04298811526506108,-0.04317971637356821,-0.04509978490724054,-0.05656112122100582
-0.08803543708159389,-0.04479417090562765,-0.04071813474264141,-0.04381668552410467,-0.054341107063491906
-0.09416637625624624,-0.042527647265058754,-0.041977783950399195,-0.04574885832993347,-0.056105166450409416
-0.0886680359237434,-0.0419950042036511,-0.04184266965986261,-0.04545834431394169,-0.0544910135252997
-0.08819928385656217,-0.0418044040970198,-0.04299553261373368,-0.045254326130309996,-0.05456338667440641
-0.08966487865239559,-0.04275779189341378,-0.04179997975979577,-0.04531814366362996,-0.05488519849230877
-0.09029337085370626,-0.0429823423627792,-0.041844656573270744,-0.04547395702037127,-0.05514858170253187
-0.08960754038491636,-0.042178931465833625,-0.042119857660146365,-0.04509490390502513,-0.05475030835398037
-0.08845426561211567,-0.04231858265521893,-0.04046439846469074,-0.045202705822964484,-0.054109988138747456
-0.0896893243736736,-0.04311486549982746,-0.04086155022442173,-0.045489267080408236,-0.05478875179458276
-0.08934302339003064,-0.041317666436122114,-0.042217444823894446,-0.04476030160879452,-0.05440960906471043
-0.08920788362455978,-0.04235669966298661,-0.04323381173951646,-0.0444187565174482,-0.05480428788612776
-0.09205565346338873,-0.044834228091487405,-0.04226240381559632,-0.04331743028025037,-0.055617428912680705
-0.09025351837826312,-0.04078238236421261,-0.04282560700370297,-0.04461759230140616,-0.054619775011896216
-0.09117774406938939,-0.04515403282574204,-0.04143852229335965,-0.044538129950710714,-0.05557710728480045
-0.08785575797109835,-0.042782568155930845,-0.04112922965925525,-0.04575365063797465,-0.054380301606064774
-0.09311111182952381,-0.042099085583035545,-0.04091445364382351,-0.04415348473371494,-0.05506953394752445
-0.09124248125279866,-0.0409582901886546,-0.042095006015675285,-0.04456596017030379,-0.05471543440685808
-0.08788898877423212,-0.043606201752068974,-0.04201601188051263,-0.04535816631245193,-0.054717342179816414
-0.09164920105423979,-0.04240051427832847,-0.042745554913919404,-0.04494214144824926,-0.05543435292368423
-0.09488471392062736,-0.040916422354366655,-0.04073517425359541,-0.04524772143543376,-0.0554460079910058
-0.08767218278987343,-0.04321912243887649,-0.04135166436331417,-0.0451746119423615,-0.054354395383606396
-0.08937806835313611,-0.043775562727612516,-0.04108776120402413,-0.044943429880251684,-0.05479620554125611
-0.0906670784100464,-0.04147301981829299,-0.041057601839561864,-0.04388201304231709,-0.054269928277554585
-0.09182728044645927,-0.042494938826365125,-0.03998034168273257,-0.04361640514407128,-0.05447974152490706
-0.08936805990714847,-0.04342481567217482,-0.0411800449258094,-0.0466148483213622,-0.05514694220662372
-0.08734319969051219,-0.042267305229086616,-0.04245796862462026,-0.045378222025604376,-0.05436167389245586
-0.09112415965609322,-0.04341668801032961,-0.04207644387862852,-0.04463827169995371,-0.055313890811251265
-0.09079083219772344,-0.04062068472930658,-0.04261020236752766,-0.04493973305080867,-0.05474036308634159
-0.08751117417019938,-0.043259866438833505,-0.04284987371997129,-0.045181077673274506,-0.05470049800056967
-0.0903359707863789,-0.04207170744516997,-0.04297096980493875,-0.04574889673938409,-0.05528188619396793
-0.08733342892307006,-0.04290494476111428,-0.04243426161194386,-0.04620128394062939,-0.054718479809189396
-0.09125674621801094,-0.041010673137087394,-0.04237630331757136,-0.043862468080075545,-0.05462654768818631
-0.08789866629903809,-0.04270010326447404,-0.04315081209482652,-0.044724317255670054,-0.054618474728502175
-0.09070819662705976,-0.04263582924689102,-0.04211925423492335,-0.04442639389492675,-0.05497241850095022
-0.089588170773782,-0.04242895116499623,-0.040995267867400265,-0.045511074715907096,-0.0546308661305214
-0.08690802067946224,-0.043172289887569826,-0.04011174472962109,-0.044150037283666066,-0.053585523145079805
-0.09152062133790739,-0.043090300588890185,-0.04149499098526477,-0.04561237830927889,-0.05542957280533531
-0.08801245151973736,-0.04336845036412307,-0.04027742044467297,-0.04422341120580797,-0.05397043338358534
-0.08871016338028259,-0.04165283475896864,-0.04151124199000378,-0.045472911676756156,-0.05433678795150279
-0.09152127487200201,-0.04285306852165971,-0.04238854089875155,-0.04465226986985438,-0.05535378854056691
-0.08894224279072804,-0.04357338356275908,-0.04167024926528995,-0.04472911180950667,-0.05472874685707094
-0.08966129570129688,-0.041799206507432185,-0.04021607502678193,-0.04492618229109768,-0.05415068988165217
-0.08640805162839316,-0.043522132438312044,-0.04191833858394134,-0.043918570810043245,-0.053941773365172446
-0.0884437618089099,-0.043953410197672516,-0.04161394474367608,-0.04517803536061571,-0.05479728802771855
-0.09178174710250153,-0.04368812189433402,-0.042743181541689435,-0.04399520605706686,-0.05555206414889796
-0.09137818257616537,-0.04323589400082761,-0.040780676064015475,-0.043548967637313196,-0.05473593006958041
-0.09028647614846708,-0.04334756366408532,-0.0405179598980836,-0.04514758292910115,-0.054824895659934286
-0.09346687916583851,-0.04364548990951245,-0.040737644748891855,-0.04474731016482003,-0.05564933099726571
-0.08843169228866143,-0.0421804571676192,-0.0404293756196652,-0.04570943493399515,-0.054187740002485246
-0.0901815353534563,-0.04230302930485086,-0.040465599248995066,-0.045557306049082036,-0.054626867489096065
-0.08980906565293678,-0.04126935668387188,-0.04197298635812674,-0.043886376701567476,-0.05423444634912572
-0.09062631807016597,-0.0448841629230623,-0.04180937987942068,-0.04466047904646231,-0.055495084979777815
-0.09469079809845704,-0.043867270617810594,-0.04188043166231992,-0.046327261117500074,-0.056691440374021906
-0.08881940908496211,-0.042962863669582685,-0.04040778959267899,-0.0452751471720384,-0.054366302379815545
-0.08878613973037042,-0.04285438379609652,-0.04181902532350168,-0.04550937782498987,-0.05474223166873962
-0.09124719454265195,-0.04154783801781792,-0.04143410085774091,-0.046380290157868376,-0.05515235589401979
-0.09211466875267593,-0.04257564176290407,-0.0409864003550674,-0.046263737809132066,-0.05548511216994487
-0.09035056220789994,-0.04336113673106756,-0.04278152375402977,-0.04446120603776338,-0.055238607182690164
-0.09237386976161888,-0.0420947329749598,-0.042111111838642024,-0.04525738852478378,-0.05545927577500112
-0.0922050245464141,-0.04198691677561939,-0.039935125656974435,-0.04563284242231902,-0.05493997735033174
-0.09222053275578079,-0.04385522915678508,-0.04380853416860864,-0.0447390887808905,-0.05615584621551625
-0.0919085030241007,-0.042121742658049244,-0.04117537574373831,-0.045195246808630296,-0.055100217058629636
-0.08793247487855105,-0.043912501421610184,-0.041764964161508766,-0.04615947754432714,-0.054942354501499285
-0.09214415964762235,-0.04407774127216746,-0.04289135056955529,-0.04514457739098132,-0.056064457220081604
-0.0909339961439466,-0.041173302138645895,-0.04097278417571815,-0.047660569044272405,-0.05518516287564576
-0.09244893610725469,-0.04021735258631798,-0.04221485554075621,-0.045446087896713006,-0.05508180803276047
-0.09159609667746627,-0.04259991654398676,-0.04268459004384961,-0.045200277325091465,-0.055520220147598526
-0.08808194300142291,-0.04293461848513902,-0.04164772736514388,-0.04618937310516902,-0.05471341548921871
-0.09052803008541543,-0.042371862844644115,-0.04137149440763688,-0.04593771663165058,-0.05505227599233675
-0.09142772477133032,-0.043078511567950284,-0.04258092690922333,-0.046279449901003855,-0.05584165328737695
-0.08816670363138646,-0.0422338709471376,-0.045342261737093104,-0.04482814217732489,-0.05514274462323551
-0.09533673320412539,-0.0430529440768076,-0.04326337526681212,-0.04466349831526206,-0.05657913771575179
-0.08997386433015353,-0.041278394584780775,-0.042205298842583616,-0.0441274321969799,-0.054396247488624455
-0.08642579472474776,-0.043070713111815984,-0.042174194227836415,-0.04373036924132745,-0.0538502678264319
-0.09307394530203306,-0.04255771179747825,-0.04179237188500651,-0.045326233132723104,-0.05568756552931023
-0.09081137918835969,-0.04245095243138841,-0.041092458374197394,-0.045219016037590376,-0.05489345150788397
-0.08921586834598227,-0.04229773251467195,-0.041367412959468775,-0.044630860168687336,-0.05437796849720258
-0.0895503338282676,-0.04350326233814383,-0.04152022938830513,-0.044989328336853096,-0.054890788472892416
-0.09437308256719956,-0.04333598852140541,-0.04280517154078678,-0.04554805231400949,-0.05651557373585031
-0.08898337245299259,-0.04187968611722803,-0.04317379458284243,-0.04407506980404208,-0.05452798073927628
-0.08930027013222497,-0.04316291915447279,-0.04098485457711165,-0.04606819451622024,-0.05487905959500741
-0.09221597432517947,-0.04231559553886299,-0.04221940494985599,-0.044913766070961425,-0.05541618522121497
-0.09202287829634981,-0.04420820758653876,-0.04283326895738526,-0.04506334053143912,-0.05603192384292824
-0.09529893560178537,-0.042022238117438104,-0.04073680736849006,-0.04551671740199348,-0.05589367462242675
-0.089330421879952,-0.04190523994010853,-0.04257036969854955,-0.045544018000847064,-0.054837512379864284
-0.08641092570030473,-0.04241719352522666,-0.041603971049189004,-0.04608934319380831,-0.054130358367132175
-0.0903406138312679,-0.04313148912991671,-0.04444730769713834,-0.04465119438101339,-0.055642651259834086
-0.09062587109192055,-0.04606560034836005,-0.04018195668497193,-0.04563459540457604,-0.05562700588245714
-0.09316861406166466,-0.04187100106895136,-0.04104373363311864,-0.04589934869554013,-0.0554956743648187
-0.08950952227685838,-0.04394479418164943,-0.04003007867867281,-0.044892107762534605,-0.054594125724928805
-0.08771476845654047,-0.0437509028672971,-0.042434066991656194,-0.04453165344240195,-0.05460784793947393
-0.08708922239296768,-0.04400098480891712,-0.04069488389044251,-0.045850760001438395,-0.05440896277344143
-0.09112725250217335,-0.04323254189431058,-0.04192380107369165,-0.04441802511035098,-0.05517540514513164
-0.08979383660435203,-0.04215408818156663,-0.041683585116834676,-0.043727678452051166,-0.054339797088701125
-0.08778181975772581,-0.04418921908144835,-0.04344540377479744,-0.04466754034878717,-0.05502099574068969
-0.09340903008226831,-0.04203634021454994,-0.042201931653159996,-0.04569313660512542,-0.055835109638775915
-0.08848643760541208,-0.04565516110246648,-0.04028300117186723,-0.04528789403060918,-0.05492812347758874
-0.09030948574074649,-0.04259565661622777,-0.04291914133064745,-0.046406258622451846,-0.05555763557751839
-0.09095356782626551,-0.04403200862208834,-0.04215564529549076,-0.04417686065092774,-0.05532952059869309
-0.08943112513786766,-0.041171883855644964,-0.04192084622678993,-0.04649570964792005,-0.05475489121705565
-0.09570818908728707,-0.043616987075448366,-0.04320192678028911,-0.04550475337193449,-0.05700796407873976
-0.08935565669706447,-0.0431183127921797,-0.04268390884593942,-0.04473147956778467,-0.054972339475742066
-0.09463692065680607,-0.04234717484781536,-0.04261798058274957,-0.04333954802887319,-0.055735406029061046
-0.0871131790978027,-0.04213539939452493,-0.04138659947396606,-0.0454320168330028,-0.05401679869982412
-0.09211841550664579,-0.04374309151961275,-0.04201595450216811,-0.0448745093430013,-0.05568799271785699
-0.09040925176144776,-0.043106005494080835,-0.04242788574035905,-0.04418748228559044,-0.05503265632036952
-0.09089933084870483,-0.04335709497647677,-0.040566406203683125,-0.0444628819872851,-0.054821428504037456
-0.09185551198499975,-0.042307716622067115,-0.04147931012356276,-0.04552212299892766,-0.05529116543238932
-0.08898245578165953,-0.04210681117869708,-0.041331946131247244,-0.04569229685676102,-0.05452837748709122
-0.09082594408273037,-0.04279377860802602,-0.042242954123180465,-0.04517652149566109,-0.05525979957739949
-0.09403650523432161,-0.04066426596772099,-0.041527056311865485,-0.04351392212489691,-0.05493543740970125
-0.08963238295898623,-0.043139298235457924,-0.041724979954818275,-0.04493520645852045,-0.05485796690194572
-0.09143631702152755,-0.040747899306003865,-0.04141800644330329,-0.04714175287333988,-0.055185993911043646
-0.09068702077568791,-0.04353676556693853,-0.04189219671051303,-0.044870029301950054,-0.05524650308877238
-0.09102133872287366,-0.04328173648463596,-0.04186414256996762,-0.04398083704595812,-0.05503701370585884
-0.08874930291148853,-0.043895639553425236,-0.04234057193861118,-0.044835311558859,-0.05495520649059599
-0.09036773003737453,-0.0440758065741671,-0.04150030980625041,-0.046203422499290214,-0.05553681722927056
-0.09122825908448284,-0.043380679693241,-0.0408461340847166,-0.04579611382161286,-0.055312796671013326
-0.09036719351420319,-0.041643698907858795,-0.04130283644908428,-0.044672203133268806,-0.05449648300110377
-0.08812186906122732,-0.04260422646509188,-0.04214550721640764,-0.04464968913367384,-0.05438032296910017
-0.08569005595288592,-0.04117612399331372,-0.042584310263526715,-0.04357857464514625,-0.05325726621371815
-0.0895457776713644,-0.0413423350041342,-0.04188223658409651,-0.04354906446528117,-0.05407985343121907
-0.08922723398806676,-0.04313596027212907,-0.04198007594902975,-0.04401415509719264,-0.054589356326604555
-0.08777381470716339,-0.04263289127860037,-0.04222945976807513,-0.04433905751398548,-0.05424380581695609
-0.09084209490477446,-0.04408908979151849,-0.04174890795999153,-0.04589188839641423,-0.05564299526317468
-0.09105863051451513,-0.04269941864241744,-0.043258123125919035,-0.04507268894519789,-0.055522215307012374
-0.09180258095160154,-0.042667110659068475,-0.041025174264791464,-0.04677970523020447,-0.05556864277641649
-0.08766183321481824,-0.043823887116831495,-0.04179540518218483,-0.04509371023568587,-0.05459370893738011
-0.09118725279751472,-0.04250910672053143,-0.04314113127707997,-0.04672022484566196,-0.05588942891019702
-0.0909963375362075,-0.044004561059707514,-0.041917925353808894,-0.04379153641488953,-0.05517759009115336
-0.08954789494982773,-0.04353891349880423,-0.043378843876222484,-0.04660564102054865,-0.055767823336350775
-0.08687512453017276,-0.04372918820408178,-0.04213274673092893,-0.04688654002650716,-0.05490589987292266
-0.09082003647427195,-0.04269404305855229,-0.04229124281800811,-0.045371252475699064,-0.05529414370663285
-0.09225322876820519,-0.043384144590925544,-0.04151479090176169,-0.044792278768986726,-0.055486110757469786
-0.09150094382391916,-0.04310770525877039,-0.041739456236745465,-0.04476824660116874,-0.05527908798015094
-0.08854096358031438,-0.045069928145317295,-0.040633654161899235,-0.044091621505063405,-0.05458404184814858
-0.089739580382587,-0.04327646451083367,-0.04294777058025745,-0.04500991562603096,-0.05524343277492727
-0.08975612307733183,-0.0438500401725056,-0.042383448194366014,-0.044357153527265214,-0.055086691242867164
-0.09099665117929867,-0.04245724277289842,-0.04077923016236007,-0.045248593851007546,-0.054870429491391176
-0.09382945731474801,-0.04431440972629119,-0.04289467168172423,-0.045628588348451404,-0.05666678176780371
-0.08860023733943179,-0.04399922154672309,-0.04180029158258125,-0.04447450866821512,-0.05471856478423781
-0.09407497773973716,-0.04290907975524483,-0.041924405876802795,-0.04404635215170105,-0.05573870388087146
-0.0870179584470736,-0.04212046467231845,-0.04316550104022798,-0.04540309542896559,-0.05442675489714641
-0.08910063963724701,-0.04279706743138445,-0.042627907808595045,-0.044763060416285305,-0.054822168823377954
-0.0893036112843576,-0.042552653646168004,-0.04123110409703179,-0.044546709740543644,-0.05440851969202526
-0.09146730282087878,-0.04252352355570077,-0.04101938763202495,-0.045307093127195386,-0.05507932678394997
-0.09144253319827755,-0.0435284917390617,-0.040086019434505626,-0.04432338738140673,-0.054845107938312904
-0.08932817782551083,-0.04231930702331854,-0.04291863510054117,-0.04464982550219121,-0.05480398636289044
-0.09065422514487143,-0.04022705383708325,-0.04178361365461747,-0.04435191996874699,-0.05425420315132978
-0.09605985962347574,-0.0429753644114127,-0.04147905214034664,-0.04537336992898844,-0.05647191152605588
-0.08803334390464801,-0.04459468038955816,-0.042069382501333075,-0.04561657032091537,-0.055078494279113654
-0.08702929013174665,-0.04347317531797379,-0.04234341085500404,-0.044296400680767234,-0.05428556924637293
-0.08737455706543651,-0.04200933932699158,-0.04272758233751617,-0.04415919876822638,-0.05406766937454266
-0.08940946107461545,-0.0426429610965805,-0.04171296592214324,-0.04518077248008212,-0.05473654014335533
-0.08855477826343539,-0.04422177150877549,-0.04168729035502394,-0.044391712695289964,-0.054713888205631195
-0.08854879491613576,-0.04297051846128708,-0.04098600050365098,-0.04699014293165937,-0.0548738642031833
-0.09379253760261719,-0.043410272603808586,-0.04224224665004095,-0.04461564996457301,-0.056015176705259934
-0.0913857256451639,-0.04165864956562515,-0.04210530161145287,-0.04560940156415694,-0.055189769596599714
-0.09099319395809491,-0.0424358811064508,-0.042071052220896354,-0.04430229748835912,-0.054950606193450297
-0.08716317385253658,-0.043547057355248,-0.04124611809932166,-0.04460601375270801,-0.05414059076495356
-0.08785919388129637,-0.042538491300994075,-0.04157523066553914,-0.04428332661864132,-0.054064060616617726
-0.0901669186265257,-0.04473913612570157,-0.04311994734148861,-0.043763005134696664,-0.05544725180710314
-0.09517774319952432,-0.04247787218608445,-0.040910636181671345,-0.04620808748909544,-0.05619358476409389
-0.0859409580452869,-0.04430479446014246,-0.041827275598512625,-0.0448978221071743,-0.05424271255277907
-0.0911832332408169,-0.04315682424958256,-0.04274155801222834,-0.04707382845479946,-0.056038860989356815
-0.08910149104784748,-0.04239815505634703,-0.040395845960194854,-0.04509380142566599,-0.05424732337251384
-0.09241243219110606,-0.043149703255948135,-0.04280768382957545,-0.04425162574753416,-0.05565536125604095
-0.0899319968830643,-0.042040356592951134,-0.04079334946038948,-0.045398590847480325,-0.05454107344597131
-0.08967298418662584,-0.0415011945407644,-0.042818365468721864,-0.04511131817172387,-0.05477596559195899
-0.08881154677554837,-0.04336816783525477,-0.04265737632653399,-0.045080728305299966,-0.05497945481065927
-0.09225072926985645,-0.043125149889805425,-0.04285320386560698,-0.04308475073182716,-0.055328458439274
-0.0920917249193639,-0.041591786367298766,-0.04344392812827991,-0.0441725326850676,-0.055324993025002545
-0.09296163003023128,-0.042413193498795354,-0.04339825314686563,-0.04616380948661958,-0.05623422154062796
-0.09079588288001716,-0.041694378517563635,-0.040977495593751745,-0.04686280612501925,-0.05508264077908795
-0.09075567540186924,-0.04097837592145137,-0.04119056846279867,-0.04640537000619849,-0.05483249744807944
-0.09013600921366505,-0.04344680166380532,-0.04181390520449102,-0.046375881202685876,-0.055443149321161816
-0.08801040283103645,-0.04261807713574339,-0.04218310526166569,-0.04434069019042586,-0.05428806885471785
-0.09116477153505909,-0.04258241337775159,-0.042149204573339816,-0.04593830917592956,-0.055458674665520014
-0.08803571148716705,-0.04607679042977231,-0.04252475700235392,-0.043763704835011685,-0.05510024093857624
-0.09367187340065142,-0.042389748337019695,-0.04275379051015049,-0.04266743420122643,-0.05537071161226201
-0.09027830664857817,-0.04308968460386364,-0.043536370685684944,-0.04669931911719716,-0.05590092026383098
-0.09250865959005772,-0.04446360828315232,-0.041119567856159556,-0.044111594853087466,-0.055550857645614266
-0.09115835337350564,-0.04303084633434495,-0.04317463312406922,-0.04544658090476328,-0.05570260343417077
-0.09293476026250214,-0.04163164781927908,-0.04269937080857189,-0.046067752198430956,-0.055833382772196016
-0.09069636227504008,-0.04467240214706236,-0.0422502401930519,-0.046184970715873574,-0.05595099383275698
-0.09302415532261155,-0.042578899850987506,-0.042221033967977606,-0.0453090536580496,-0.055783285699906565
-0.0888696178518893,-0.043382857748799575,-0.04143147402541714,-0.04481535174826112,-0.05462482534359178
-0.08704307747228235,-0.04422876010970278,-0.042404933931277755,-0.045380066538524666,-0.05476420951294689
-0.09133914667475485,-0.043716631920389104,-0.04142232525776901,-0.045587854934825645,-0.05551648969693465
-0.09065257437428775,-0.04333996488217429,-0.041000706233913164,-0.04376658490352181,-0.054689957598474254
-0.0906271445178185,-0.042631381046110084,-0.04206112544881002,-0.04401659520727674,-0.05483406155500384
