,super bc,s,s std,pval tot,pval indiv,pval,stderr,corrected pval tot,corrected pval indiv,corrected pval
0,0,0.010062201244024849,0.002402402402402415,1.0201633934428898e-18,3.1206507497555403e-33,3.1206507497555403e-33,0.002402402402402415,6.532446262679304e-17,5.449790991163994e-31,3.425582908731653e-31
1,1,0.007122142442848867,0.003003003003002991,6.449788016504082e-06,4.366297876964879e-05,6.449788016504082e-06,0.003003003003002991,9.604684325352203e-05,0.0005784591876999678,7.792479735663109e-05
2,2,0.06443528870577409,0.0012012012012012074,0.0,0.0,0.0,0.0012012012012012074,0.0,0.0,0.0
3,3,0.06345126902538051,0.001801801801801839,0.0,0.0,0.0,0.001801801801801839,0.0,0.0,0.0
4,4,0.06276725534510691,0.0030030030030030463,5.928011e-317,6.050094329935077e-138,5.928011e-317,0.0030030030030030463,4.555083713e-314,3.8740770692684276e-135,4.555083713e-314
5,5,0.023682473649472957,0.003003003003002991,2.573708856344459e-60,2.14046276224769e-65,2.14046276224769e-65,0.003003003003002991,5.2043102242502164e-58,7.476052665959658e-63,4.837445842679779e-63
6,6,0.05095901918038359,0.002402402402402415,1.4420611575039404e-259,6.748607780238564e-103,1.4420611575039404e-259,0.002402402402402415,9.233998278550233e-257,3.7040215845252237e-100,9.233998278550233e-257
7,7,0.07225944518890376,0.0024024024024023594,0.0,1.056200208575213e-236,0.0,0.0024024024024023594,0.0,1.014480300336492e-233,0.0
8,8,0.02004640092801857,0.003003003003002991,2.3156796802374258e-33,7.437273023225598e-44,7.437273023225598e-44,0.003003003003002991,2.7802629160850596e-31,1.7858751847020468e-41,1.1905834564680313e-41
9,9,0.05634712694253885,0.003003003003002991,2.370848196916451e-241,1.543047859923781e-97,2.370848196916451e-241,0.003003003003002991,1.301256967507572e-238,7.410487347283958e-95,1.301256967507572e-238
10,10,0.023130462609252167,0.003003003003002991,5.377056464273599e-42,9.964558024887468e-30,5.377056464273599e-42,0.003003003003002991,8.263460374295668e-40,1.4179197011710243e-27,7.945634975284296e-40
11,11,0.012366247324946511,0.004204204204204198,1.0921457219703948e-09,3.354250467632711e-07,1.0921457219703948e-09,0.004204204204204198,2.9549463829649698e-08,7.536275027277705e-06,2.425447320121536e-08
12,12,0.009654193083861673,0.0036036036036036223,3.3402338052708775e-07,3.892300494769757e-11,3.892300494769757e-11,0.0036036036036036223,6.3530585543815405e-06,1.5577310938443133e-09,1.0242615411579046e-09
13,13,0.058687173743474874,0.0036036036036036223,4.784627252397386e-180,2.224570103413448e-175,4.784627252397386e-180,0.0036036036036036223,2.2978172379638446e-177,1.7093596674628933e-172,2.2978172379638446e-177
14,14,0.051655033100661996,0.0036036036036036223,1.2736208284599002e-176,1.3367195192178113e-89,1.2736208284599002e-176,0.0036036036036036223,5.43694580326993e-174,5.706307103149813e-87,5.43694580326993e-174
15,15,0.02185843716874336,0.004204204204204198,2.8402664450655204e-21,4.259893068017871e-15,2.8402664450655204e-21,0.004204204204204198,2.0207969781373572e-19,2.871317397776256e-13,1.8187172803236217e-19
16,16,0.010362207244144883,0.004204204204204254,5.859207554494943e-07,3.831809416193267e-10,3.831809416193267e-10,0.004204204204204254,1.0822632415562295e-05,1.3506249336710579e-08,8.922310167887595e-09
17,17,0.0103982079641593,0.005405405405405406,0.00020291959326060774,3.4132065319015196e-15,3.4132065319015196e-15,0.005405405405405406,0.002074631019221043,2.3417034813510066e-13,1.524830173902981e-13
18,18,0.042522850457009154,0.0036036036036036223,1.3963805221304218e-110,6.467837003132796e-63,1.3963805221304218e-110,0.0036036036036036223,4.4707449716875675e-108,2.0707858138363502e-60,4.4707449716875675e-108
19,19,0.029838596771935455,0.0036036036036036223,1.1049313434157626e-60,9.74295482283421e-46,1.1049313434157626e-60,0.0036036036036036223,2.358414567446311e-58,2.4954954952886023e-43,2.2342874849491366e-58
20,20,0.00970219404388084,0.008408408408408397,0.01918536315040135,0.02342973192130873,0.01918536315040135,0.008408408408408397,0.1007011338770291,0.09611459975012118,0.0732008242283866
21,21,0.006486129722594436,0.006606606606606613,0.04571889766992814,0.0055869658066672575,0.0055869658066672575,0.006606606606606613,0.20330093153687953,0.033044744867263706,0.02759013191415887
22,22,0.020706414128282558,0.005405405405405406,9.461938327337921e-16,8.057106802375859e-15,9.461938327337921e-16,0.005405405405405406,4.9125360883286884e-14,5.337138678401389e-13,4.487995932547197e-14
23,23,0.027834556691133827,0.004204204204204198,1.209213772286401e-33,1.0547130725029992e-35,1.0547130725029992e-35,0.004204204204204198,1.4986449397175332e-31,2.132740855029749e-33,1.2663148826739135e-33
24,24,0.00466209324186484,0.007807807807807765,0.23351385548220183,0.040510948049764926,0.040510948049764926,0.007807807807807765,0.6334612988171584,0.14318588997902196,0.131123051733106
25,25,0.052915058301165996,0.004204204204204198,6.661583588033128e-113,1.4781891550660007e-39,6.661583588033128e-113,0.004204204204204198,2.559380414522328e-110,3.155112629868653e-37,2.559380414522328e-110
26,26,0.014214284285685719,0.004204204204204198,1.2865649812348667e-09,1.7187287051159876e-14,1.7187287051159876e-14,0.004204204204204198,3.4088359308438405e-08,1.0825173254189548e-12,6.939752551440037e-13
27,27,0.012834256685133716,0.004204204204204198,1.1198228130138524e-08,1.0813408883194908e-08,1.0813408883194908e-08,0.004204204204204198,2.5942134195096645e-07,3.0774160688322103e-07,2.0465574841987605e-07
28,28,0.013650273005460123,0.004804804804804774,7.46223445056202e-09,1.705868074601066e-06,7.46223445056202e-09,0.004804804804804774,1.7697472073493383e-07,3.2606692251827346e-05,1.433495237952964e-07
29,29,-0.06191523830476611,0.02102102102102102,3.045588714707479e-11,1.0305634396746478e-05,3.045588714707479e-11,0.02102102102102102,1.0355001630005427e-09,0.0001649760306345832,8.298689249578818e-10
30,30,0.009786195723914481,0.004204204204204198,2.3122890075058528e-05,0.002442420553717669,2.3122890075058528e-05,0.004204204204204198,0.0003001288637445097,0.017281362370871613,0.00024339217443390373
31,31,0.03449468989379789,0.005405405405405406,4.380595360453592e-33,2.672127741128051e-31,4.380595360453592e-33,0.005405405405405406,5.100074962079607e-31,4.106525912565589e-29,4.548715506719649e-31
32,32,0.010182203644072851,0.00480480480480483,5.1845116275210925e-05,0.0027424842832410325,5.1845116275210925e-05,0.00480480480480483,0.0006224654272792511,0.019053570734560665,0.0004992203928054145
33,33,0.008646172923458484,0.005405405405405406,0.0007047548701066011,0.0001637662819403948,0.0001637662819403948,0.005405405405405406,0.006282292832829608,0.0018080174000430944,0.0013678044678586889
34,34,0.02821856437128739,0.00480480480480483,1.753139062499748e-32,1.1093988829467248e-33,1.1093988829467248e-33,0.00480480480480483,1.9244457937497236e-30,2.029671670610151e-31,1.2536207377297991e-31
