,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,2.750072204177749e-07,4.676427158721428e-09,5394681.0,8151046.0,0.005105203664058069,0.0002285605813826649,1
1,1,2,1.4597441339065498e-07,2.479200078047406e-09,8151046.0,8443867.0,-0.0027545376019265564,0.00015536675158679217,1
2,2,3,1.3320085434459582e-07,2.1306573557952916e-09,8443867.0,9114618.0,0.003926018055591841,0.0001695405641288797,1
3,3,4,1.3335139297403448e-07,2.3097177755677324e-09,9114618.0,8045838.0,0.000781261299066888,0.0001610056036728207,1
