,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,5.453541394907042e-07,1.0994002070091892e-08,1741483.0,7447180.0,0.004308498389897481,0.0003401466096480137,1
1,1,2,1.7055627691507283e-07,3.035734893888491e-09,7447180.0,7324399.0,-0.0034784409628909664,0.0001857012759818148,1
2,2,3,1.7597597895141577e-07,3.169295576353975e-09,7324399.0,8411317.0,0.0051129944431409745,0.00019118560104965516,1
3,3,4,1.552335316668773e-07,2.8687542814163053e-09,8411317.0,8317433.0,0.0017131693492740691,0.0001866167100580288,1
