,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,4.053692459703159e-07,8.676558719380362e-09,4550917.0,1646193.0,0.011666493678605094,0.00037065410916689074,1
1,1,2,5.309735607109355e-07,1.2018871613268874e-08,1646193.0,1101980.0,0.00609577781545268,0.0003384197897184029,1
2,2,3,6.390223644903827e-07,1.552066687915437e-08,1101980.0,1449594.0,0.0234290983541584,0.0003765067491168509,1
3,3,4,7.690467004228243e-07,1.7205595803921388e-08,1449594.0,708877.0,0.025554430702538083,0.0005031833010866901,1
