,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,4.801123195850392e-07,1.3884810798160254e-08,2501309.0,3537903.0,0.00487494945252165,0.0002789798400885678,1
1,1,2,3.048473294552062e-07,8.539618898381069e-09,3537903.0,4868480.0,-0.0025449444149417393,0.0002470057336194079,1
2,2,3,2.4340934091334284e-07,6.214377364792563e-09,4868480.0,3964155.0,0.005579169407026025,0.00020115453890059008,1
3,3,4,2.581831622218289e-07,6.3682167678694975e-09,3964155.0,3373413.0,-0.0028759134369334962,0.00021443638180529588,1
