,super bc,0,1,2,3,4
0,0,0.0029105049109263616,0.0026556354834617163,0.0023928361460033264,0.002783706979716623,0.0024114406687720464
1,1,0.0011740407044831614,0.0011653868323075677,0.0010392513574868586,0.0011206861397169679,0.0010944206712040921
2,2,0.000879612735441418,0.0008621025512441548,0.0008523855522816705,0.0009557830530228909,0.0008847776871180709
3,3,0.0005191036760910538,0.0005432344928928984,0.0005381966423697763,0.0006170471095971512,0.0005622740347564028
4,4,0.0003876757298105749,0.0003470387326792809,0.00035422125951888343,0.0003315921273956713,0.0003404552109393988
5,5,0.00017474777214946367,0.0001712217581497661,0.00016273077854682283,0.00017800008274920234,0.00014923208695922295
6,6,0.00032526581118576644,0.0003048826171954995,0.000300892967082136,0.0003006355912653752,0.00028925424386552317
7,7,0.0003406847322577779,0.0003308555793419051,0.00034092531668912523,0.0003577861195059218,0.0003421723165424861
8,8,0.00038987843282086224,0.0003376485079032727,0.0003222820925039209,0.00043994000385170747,0.0002934689576185556
9,9,0.00027533787628591965,0.00028650175167650477,0.0002894757987826697,0.0003033145222766508,0.0002667757705160168
10,10,0.0003362793262372032,0.0003080792894596725,0.0003101423186158808,0.00030718408929293785,0.0003395186078831694
11,11,0.000361977528023889,0.0003836006717007595,0.0003949762147144465,0.0004262476897940765,0.00041585175696586815
12,12,0.0003076441871034676,0.0003542312452736701,0.00039815567930417126,0.0003131372693179948,0.0004313057073936538
13,13,0.00015565767939363992,0.00016103236530771466,0.00019365829773778203,0.00015686629366025022,0.0001898182193958317
14,14,0.0003810676207797128,0.0003638212620661891,0.0003383239365702595,0.00035748846050466895,0.0003669922975325661
15,15,0.0001204144312290422,0.00013905524349152533,0.00013006900594328644,0.00017234456172539827,0.00015500780580597113
16,16,0.00037005410572827605,0.0003708139826440675,0.0003519089216354472,0.0003342710584069469,0.00038322675050720957
17,17,0.0004926712399676055,0.0005392386525626822,0.0005766392596819033,0.0004902443750634386,0.0006097285896053608
18,18,0.00034729284128864,0.0003640210540826999,0.00035711168187317865,0.00039797008467505607,0.0003281232706990446
19,19,0.0008634595800326441,0.0007326373245451485,0.0007059856600366159,0.0009825723631356471,0.0006918374575348077
20,20,0.0006461262163509581,0.0005258525874564579,0.0005143506579468405,0.0006387762166886091,0.000527151420147799
21,21,0.00028781986001088133,0.00033045599530888344,0.0003582678508148968,0.00042595003079282367,0.0003999295050099678
22,22,0.0004354009617001343,0.000434148051877995,0.00044758190156262014,0.00047744503800956615,0.0004358326221654294
23,23,0.00017841894383327595,0.00018221031905786076,0.00018281921390917482,0.00019199005580808614,0.0001713983592899862
24,24,0.0003428874352680653,0.00033864746798582677,0.0003277738949770818,0.0003568931425021632,0.0003479480353892343
25,25,0.0004875315996102684,0.0004641168543546168,0.0004439688736197511,0.0005590036043528462,0.0004439498486527511
26,26,0.00046550456950739485,0.0004229596989533895,0.0004247475649636876,0.00041731791975649113,0.00044285714508715014
27,27,0.0004647703351706324,0.00045152995731443567,0.0004825560120495927,0.0005036390301198166,0.0005093559620794398
28,28,0.0003039730154196553,0.00037161315071011075,0.00041072901654535567,0.00038398011161617227,0.0004094516360816337
29,29,0.000533788362826303,0.0004491324531163059,0.00043934419785287865,0.0005057226431285866,0.00039633919329442165
30,30,0.0004934054743043681,0.00041856427459015163,0.0003860159054161312,0.0004336891648253977,0.0003685533026262818
31,31,0.00014611263301572802,0.00013525919517781988,0.00011662854199581351,0.00011608701048861023,9.631401428226e-05
32,32,0.0004383378990471841,0.0004259565792010517,0.00046073332327466356,0.0005057226431285866,0.00044379374814337955
33,33,0.0004287928526692722,0.00042795449936615984,0.00042344687490425474,0.0005217962291962404,0.0004570622914399632
34,34,0.00045816222613977034,0.00043854347624123287,0.000437898986675731,0.00045571593091810837,0.0004077345304785464
35,35,0.00037592798042237563,0.0003700148145780243,0.0003994563693636042,0.0004042209237013659,0.0004520670751400729
36,36,0.00023789192511103457,0.0002023893127254528,0.00017776097478915814,0.00023395997498473753,0.0001921597270364053
37,37,0.00031718923348137947,0.00032685973901168885,0.00031780193785476324,0.00038398011161617227,0.0003179767375898924
38,38,0.0004904685369573182,0.00046791290266832227,0.00043934419785287865,0.0005569199913440763,0.000449101165462013
39,39,0.0004456802424148086,0.00048749252028638186,0.0004764861251055727,0.0004610737929406596,0.0005379223552944376
40,40,0.0003957523075149619,0.00038439983976680276,0.00037691107500010114,0.0004711941989832564,0.0003947781882007059
41,41,0.0004001577135355366,0.00036921564651198104,0.0003488739781634372,0.0004057092187076301,0.0003482602364079774
42,42,0.00042512168098545996,0.00043434784389450584,0.00035927949863890014,0.0002628328981062637,0.0004011783090849404
43,43,0.00030617571842994265,0.00035203353309205116,0.00035956854087432964,0.00037415736457482835,0.0003393625073737978
44,44,0.0002738694076123948,0.00028330507941233177,0.00026230582865229436,0.00024794994804362133,0.00027582960005956796
45,45,0.0003832703237900002,0.0003472385246957917,0.00031418890991189417,0.0003021238862716394,0.00033467949209265064
46,46,0.00045816222613977034,0.00047350707913062503,0.00047576351951699884,0.00047476610699829055,0.0005132584748137292
47,47,0.00040823429123992356,0.0004253572031515193,0.0003779227228241045,0.0004994718041022769,0.0004206908727563869
48,48,0.00036050905935036416,0.0003879960960639974,0.00039020701782985933,0.0003887426556362178,0.0003289037732459025
49,49,0.0006057433278290232,0.000518260490829047,0.0005295253753068906,0.0004298195978091107,0.00048047736784569904
50,50,0.00043026132134279713,0.0004259565792010517,0.0004045146084836208,0.0004905420340646915,0.0004063296258942023
51,51,0.00011527479087170503,0.00014325087583825239,0.00014004096306560507,9.852512941469227e-05,0.00014111486047190122
52,52,0.0003054414840931802,0.0003084788734926941,0.00024048313987736516,0.00024973590205113844,0.00027676620311579736
53,53,0.00030177031240936794,0.0003578275015708647,0.0003854378209452722,0.0003604650505171974,0.00037105091077622694
54,54,0.00046109916348682014,0.00040218132923626503,0.00037358708929266163,0.0005170336851761948,0.0004016466106130551
