0,1,2,3,4
0.00013316063684256483,0.00013982956096387136,0.00018415889298130874,0.00014825187424917423,0.00012476960623312915
0.00013334255028087436,0.0001419336993641485,0.00014457333654607416,0.00013250831238200529,0.00013077602053756862
0.00020956428093256104,0.0002222735291929118,0.0002151388936697532,0.0002195352238144114,0.00023384062962510964
0.00013006810839130307,0.00012548316278016363,0.00013941000309800007,0.00012244992563353624,0.0001010169678473912
0.00017063480513432487,0.00015551495631139183,0.0001549000034422223,0.00017580310751671988,0.00015384611184325662
0.0001966484268125855,0.00017999947587825303,0.000201370004474889,0.00018236292496137362,0.00020531016167902214
0.0002079270599877754,0.00021404826090091938,0.0002151388936697532,0.00024752377824493397,0.0002046276145989722
0.0001722720260791105,0.00017139163696802838,0.00021341778252039517,0.0001793016768205352,0.00019657355905438288
7.221963500887737e-05,7.307098808235139e-05,0.00011359333585762968,0.00010451975795148271,8.736602624639239e-05
0.0001475317984690165,0.0001591493771845978,0.0001411311142473581,0.00016574472076825083,0.0001631287521319358
0.0003489099746776494,0.0003380011412081542,0.0003528277856183952,0.0003883411927235006,0.00034509580367325
0.00011405972582006578,0.00011266704706938472,0.00013252555850056796,0.00013688152401177442,0.00011521394711242997
0.00010259917920656635,0.00010195506975888295,0.00012908333620185192,9.752261934385208e-05,0.00011821715426464972
0.00022211630817591758,0.00023585478614015514,0.0001893222264293828,0.00023834003382241874,0.00021172610423149157
0.0001387999534301598,0.00012624830401662806,0.00013941000309800007,0.00012507385261139773,0.0001438809244745275
0.000184460226445848,0.00019683258308047009,0.0001480155588447902,0.0001880481000800735,0.00019971327562261261
9.623220886573333e-05,0.00010157249914065075,0.00012908333620185192,0.00010758100609232112,9.350894996684186e-05
0.00010332683295980441,0.00011228447645115252,0.0001428522253967161,9.927190399575974e-05,9.596611945502165e-05
0.00024885758360741625,0.000250392469632979,0.00023923444976076556,0.00026895251523080283,0.0002574567585948376
0.0001217000902290654,0.0001229964537616543,0.00013768889194864205,0.00011982599865567474,0.00012149338024888943
0.00019992286870215676,0.00021290054904622276,0.00022546556056590134,0.00020903951590296542,0.0001908401635819634
9.132054603137643e-05,9.583393986716766e-05,9.982444666276547e-05,8.877619608431378e-05,9.364545938285186e-05
0.00014316587594958815,0.00013313457514480776,0.00014973666999414822,0.0001381934875007052,0.00014196979265038764
0.00015699129726111128,0.00015360210322023078,0.00013596778079928403,0.00013688152401177442,0.00014893177286689704
9.750560293389993e-05,9.21995189939617e-05,8.77766686172593e-05,0.00010233315213659814,9.815027011118146e-05
8.422592193730535e-05,9.353851615777442e-05,0.0001273622250524939,0.00012113796214460549,0.00010088045843138122
0.0001044183135896615,0.0001046330640865084,0.00010498778011083956,9.970922515873664e-05,9.460102529492177e-05
0.00016936141106615828,0.00015494110038404352,0.0001617844480396544,0.00017011793239802,0.00013418875593781832
0.00015753703757603982,0.0001778953374779759,0.00020309111562424702,0.0001849868519392351,0.0001767796937329346
0.00019846756119568066,0.00017885176402355642,0.00018588000413066676,0.0001937332751987734,0.00017282092066864496
0.0001806400442413482,0.00018172104366029796,0.00013941000309800007,0.0001360068816858206,0.00016490337454006565
5.857612713566377e-05,7.173199091853867e-05,0.00010670889126019758,8.221637863966004e-05,7.275951873332367e-05
9.132054603137643e-05,0.00010176378444976686,0.00011703555815634573,0.00011326618121102102,9.54200817909817e-05
0.00012606601274849376,0.0001296914395807179,0.00016350555918901244,0.00013382027587093603,0.0001251791344811591
0.00011460546613499432,0.00012586573339839585,0.00015834222574093835,0.00012638581610032847,0.00012736328513731891
0.00029851995226591377,0.00029917022345758525,0.0003046366734363705,0.00031749516432124037,0.0002865332642049651
0.0001709986320109439,0.0001612535155848749,0.00014973666999414822,0.0002020423772953348,0.00019971327562261261
0.00011242250487528015,0.00010673720248678554,8.605555746790128e-05,0.00010845564841827496,9.733121361512153e-05
0.00015917425852082545,0.0001717742075862606,0.0001686688926370865,0.0001941705963617503,0.00016367478979597576
0.0002530415926885351,0.0002469493340688891,0.00022718667171525936,0.00022215915079227289,0.000287352320701025
0.00017791134266670547,0.00015551495631139183,0.00014973666999414822,0.00017492846519076604,0.00016695101578021547
9.09567191547574e-05,9.564265455805155e-05,8.605555746790128e-05,0.00010539440027743655,0.00010852498572794055
0.00018173152487120528,0.00019951057740809553,0.00021858111596846926,0.0001793016768205352,0.00019466242723024306
0.00012079052303751782,0.00010845877026883046,0.00010498778011083956,9.314940771408293e-05,9.896932660724138e-05
0.00018264109206275286,0.0001916678797343353,0.00016006333689029637,0.00017449114402778913,0.00018660837168565377
0.00010187152545332828,9.946836074037361e-05,9.294000206533338e-05,0.00011763939284079017,9.30994217188119e-05
0.0001659050557382775,0.00016737464547659023,0.00019104333757874085,0.00016093418797550476,0.00014456347155457743
0.0001437116162645167,0.00012682215994397637,0.00016522667033837046,0.00015962222448657402,0.00015712233782749633
0.0001191533020927322,0.00011897946227021613,0.00010154555781212351,0.00011107957539613644,0.0001251791344811591
9.313968041447158e-05,8.933023935722015e-05,8.949777976661732e-05,6.384888979462961e-05,7.385159406140358e-05
0.0002051983584131327,0.00021137026657329393,0.00019276444872809887,0.00021297540636975765,0.0001986212002945327
0.00012097243647582734,0.00013332586045392385,0.00010498778011083956,0.00010933029074422878,0.000126407719225249
0.0001509881537968973,0.0001658443630036614,0.0001755533372345186,0.00017142989588695074,0.0001801924291331843
0.00020683557935791832,0.00021749139646500923,0.0001893222264293828,0.0001797389979835121,0.00018783695642974365
0.00022539075006548884,0.00020658813384539135,0.00018588000413066676,0.00019242131170984266,0.00019998629445463258
9.623220886573333e-05,0.00011400604423319745,0.00013596778079928403,0.00011763939284079017,9.54200817909817e-05
0.00014789562534563554,0.00015226310605641807,0.00017899555953323465,0.00017186721704992765,0.00013077602053756862
