0,1,2,3,harmonic mean,ar mean
1833203.877000099,2037189.5654384925,2334934.9885436906,2497345.0180001627,2144693.808218947,2175668.362245611
2327527.5068336856,2454796.7782021514,3015756.439395819,3584844.5558439875,2763289.6017061993,2845731.3200689107
2367071.195883671,2426177.888757236,2752874.6042289725,2815255.193522634,2575497.215798471,2590344.720598128
2237355.8453374035,2453763.6262513045,2548860.3793146657,2943019.4910559165,2521094.203750197,2545749.8354898226
2650604.935525198,2587750.6767210155,3109308.0620769165,3130416.139834831,2847441.8859555223,2869519.9535394902
2683324.5175667265,2176763.3988759164,2741697.5015589762,2858951.336398959,2586342.0768911336,2615184.188600145
2137742.0103847096,2529140.5147216204,2559414.6270746943,3291385.090434293,2567868.2244316195,2629420.560653829
2514277.930454525,2421514.767765091,2946744.3011286245,3124262.134684821,2720854.6550482847,2751699.7835082654
3009471.646386257,2424307.072064911,2730250.7150132284,3475667.9057584656,2859687.050293077,2909924.334805716
2662625.688298418,2827072.9863920966,3053937.651264313,3588751.523443781,2995387.6821315754,3033096.962349652
3378673.3228845797,3106654.9733991576,3293977.0762301856,4245332.5160942115,3457214.0220109676,3506159.472152034
3490791.5431671417,2903851.577879684,2960186.516456541,4310713.531470432,3331570.641134392,3416385.79224345
2070241.6068700037,2642034.6588732507,2698589.229219303,3131428.7049617902,2578252.1713657347,2635573.5499810874
2241939.845284672,2655633.8645296334,2980801.9313446092,3645497.499763884,2792532.815230965,2880968.2852306995
2085094.0298445001,2510366.558771258,2235622.1266477956,3258116.7398432135,2450722.9538383037,2522299.8637766917
2679281.2753766254,2155698.5229732404,2777974.0262945453,2864286.5220542406,2586949.251703252,2619310.086674663
3032747.5499918084,3112149.9688351047,2768552.068567736,3539515.7449264354,3089329.246672756,3113241.333080271
2160691.4158186554,2415576.664536577,2491649.2632474247,3148956.198974211,2506735.625997398,2554218.385644217
2262985.427997492,2256719.902504055,2447223.414471036,3073082.6647288143,2470588.170938701,2510002.8524253494
2518736.5529470723,2646414.1323579974,3371105.8999392674,3274444.8162244093,2905017.329487629,2952675.3503671866
2984855.960486389,2383530.1992083928,2587389.3528354308,3041711.5401095776,2721416.9743101355,2749371.7631599475
2536824.501881893,2723229.7746545817,2627282.034104992,3285293.782570046,2765462.055241126,2793157.5233028783
2262327.574352403,2140934.9862909345,2403038.304499909,2548376.936483908,2328756.6816563066,2338669.4504067884
2296770.93949721,2371293.083068803,2718673.747458478,2945269.5742565203,2556795.0156646855,2583001.836070253
2382025.6122202305,2242350.9259123434,2273810.9955567,3121805.930308973,2460192.558083702,2504998.3659995617
2219226.6649538586,2348453.8684613616,2200345.2758851373,3386967.0522609083,2459808.242172331,2538748.215390316
2157010.9473373084,2240850.292570342,2698631.685681981,3129446.857875011,2500051.354220469,2556484.9458661606
3035776.869394949,2367470.5488964943,3025733.687611208,3217144.3185877404,2871232.9467460546,2911531.356122598
2734195.6522746044,2624402.9313702346,2747978.1530803717,3757163.0956782,2905204.276761681,2965934.9581008526
2782178.5955294324,2812649.8559112004,3057307.539154383,3417807.2569606714,2997068.2564874487,3017485.8118889215
2849326.3102887105,2842615.370737794,2965698.1552162655,4144837.3122731945,3122069.180600336,3200619.287128991
2777292.3785012253,2454406.0633934285,2701309.5011876766,3293485.7399997674,2775245.4339676225,2806623.4207705245
2021008.5978560436,2134219.1306273877,2306277.023117797,3023215.078747064,2315175.438515119,2371179.9575870726
2314910.7188458876,2446089.3733707312,2321584.2459927564,2547379.976271326,2403703.928771228,2407491.0786201754
2081252.771162223,2374172.3381007724,2511385.662258508,3127943.2174900076,2469799.4363060277,2523688.497252878
2548600.608608476,2212635.229108988,2737358.7962944917,3349027.8041304806,2652112.3497804077,2711905.6095356084
3194286.443616914,2641631.1310907807,2746726.5787869785,4100380.9152742825,3077959.02236846,3170756.267192239
2156893.3993657744,2379762.348879557,2494047.732395587,2779452.505806686,2432235.6014135308,2452538.996611901
2444515.5666651055,2223399.464613124,2521702.7963774363,3051101.9014343945,2526610.5428252937,2560179.932272515
1906626.7978443666,1820916.655186917,2402905.8067108816,2334582.5579636744,2085325.966300309,2116257.95442646
2371440.639667171,2455935.9061587616,2605044.497581926,2870527.7303723977,2562295.896669362,2575737.193445064
2521293.533855611,2535080.6379803894,2617558.6618842008,3529991.7577510127,2746481.7493548817,2800981.1478678035
2380187.7047129944,2117199.496732936,2427044.7480624993,3046893.3340636427,2449953.798352617,2492831.320893018
2410448.1747075664,2987865.19793081,3041541.5558578586,3084005.844585679,2851883.214080208,2880965.1932704784
2417508.7600294,2771215.883001869,3170317.3267996493,3713635.1331847687,2942896.388252256,3018169.2757539223
2795473.157904986,3031113.299307791,3165232.293256826,3648039.019369465,3130661.031757595,3159964.442459767
