sig2
1.506224084646706
1.507907402652522
1.5279550781396571
1.650397622521858
1.5163362411760153
1.7486766557972346
1.7823904156130612
1.4534216311773192
1.8919693598660285
1.7813317465529697
1.6881251251121452
2.015197073401432
1.667607877251018
1.8314275814843393
1.7957951458597319
1.958713035285027
1.4843784135420264
1.33935267571146
1.4945893363590264
1.362793727966573
1.609582547600039
1.6749080025842629
1.7435921828835272
1.808681107339156
1.612925694447934
1.7584468009551637
1.8529512204992107
1.9837334652007894
1.6820741192518092
1.8283628576846016
1.7402292299817903
1.576043266176321
1.7891067079232597
1.8079750397208012
1.7619533734158823
1.6766651118106954
1.81829685327801
1.8453099070727055
1.6011607863479989
1.766388945259977
1.6176100795328086
1.5688959900305783
1.3921691458020828
1.8946623983351807
1.685914955933155
1.7096628712467632
1.7510226898054755
1.4279739223346821
1.8584936128032123
1.7142292230875205
1.649600142102874
1.6811347296745636
1.7992896788723822
1.7023456421897436
1.8305115584666436
1.6590780174600501
1.6541733828573764
1.776077506928795
1.465975697100978
1.555122110141706
1.670039088166429
1.5831715472520842
1.8817843026074457
1.8976900668501586
1.5383422565155556
1.6915331594964662
1.851856379591226
1.7789017757672527
1.6480463308901263
1.7566317043553403
1.8166561920704278
1.63460699755041
1.606898774687191
1.7771587196548306
1.6594468872843655
2.0807644751115952
1.8118127240601583
1.352233903564013
1.5045346702780114
1.9334848681849512
1.5528222501045288
1.342428979064103
1.5604500728710533
1.5511709073481592
1.3521148953614888
1.712797135676196
1.6799312530605548
1.4978316175573871
1.8718977289328382
1.509962946521777
1.6367530075710797
1.7360238304599835
1.7182865117457793
1.5438580210301378
1.5324649047614
1.628530204438378
1.5654370191041502
2.038489353936756
1.903352279163526
1.4850433545284614
1.6273217369966244
1.8047404817267076
1.597945176481945
1.5321731279333897
1.7006630567206538
1.6226257194357956
1.398014284416061
1.4330282869487732
1.4917995312341632
1.6450218007834774
1.7441968050774637
1.6074220635353107
1.6851082896902616
1.478579802402969
1.715121704573052
1.8086532036778376
1.6245417397481354
1.6507542135170137
1.7428631269549806
1.773970757589003
1.4380581017672678
1.536717849007815
1.8803620918045667
1.9332091963224718
1.743762857622385
1.6881056223208668
1.601842488639395
1.8474766193509902
1.6507095597958887
1.954218396739719
1.5141157876284312
1.8153242066364461
1.751245316966104
1.7737740993516236
1.7601411961610813
1.7821695272405937
1.632895503245781
1.744768813780055
1.7153225581414278
1.720216911169806
1.5577694267019664
1.53036404193352
1.8217401589901512
1.6863701787102474
1.437912927019549
1.6431029945655464
