,Day,zeta,zeta + Ne R,R,Ne
2,0,4.705919557387558e-08,2.7085981332724502,5312458.0,3109249.563456525
4,1,3.831558555410473e-08,3.0984999328090237,6524760.0,3109249.563456525
0,2,6.350804768039027e-08,2.4141818969896205,4193813.0,3109249.563456525
1,3,7.664839266787606e-08,2.049014218200631,3261647.0,3109249.563456525
3,4,6.054870348528481e-07,1.3296927391627744,484658.0,3109249.563456525
