,Day,zeta,zeta + Ne R,R,Ne
2,0,5.174762064440273e-07,1.6926052715448185,483114.0,697531.5087083294
1,1,1.0570632330997784e-07,4.390589486601866,2365043.0,697531.5087083294
0,2,2.5760294449091517e-07,3.0453671191509364,1235925.0,697531.5087083294
3,3,1.3489400041402853e-07,4.7417390029907605,2403067.0,697531.5087083294
4,4,1.5355793740978463e-07,3.3340164274654485,1628050.0,697531.5087083294
