,Day,zeta,zeta + Ne R,R,Ne
3,0,1.4684274556222316e-07,5.406544202018743,6722950.0,4612093.955383039
1,1,1.0158110559656737e-07,1.6238889708024729,2605954.0,4612093.955383039
0,2,6.270593532991629e-07,1.489593369728296,546628.0,4612093.955383039
2,3,1.2959245237979823e-07,1.4773260088239888,2009445.0,4612093.955383039
4,4,1.2782793337725685e-07,3.122328912401935,4288130.0,4612093.955383039
