,Day,zeta,zeta + Ne R,R,Ne
2,0,2.434837001524996e-07,1.6528447658575132,1139119.0,2096214.7449858557
4,1,4.2274880760431974e-07,2.360513838364752,1088775.0,2096214.7449858557
1,2,5.66843423561957e-08,3.103977662856176,4410389.0,2096214.7449858557
3,3,4.825045770384184e-08,3.4717400792994435,5181298.0,2096214.7449858557
0,4,6.177690136947031e-08,2.9305369403015553,4046820.0,2096214.7449858557
