,Day,zeta,zeta + Ne R,R,Ne
4,0,1.671378703363822e-07,3.7687704924724077,2172501.0,937901.7660514042
1,1,3.9672033592515937e-07,6.028679895125232,2272323.0,937901.7660514042
3,2,7.4010047509414e-07,2.2389329779554226,556034.0,937901.7660514042
0,3,1.0490458298749796e-07,3.540903627927903,2383118.0,937901.7660514042
2,4,5.1242969976948794e-08,6.2017366600550865,4878718.0,937901.7660514042
