,Day,zeta,zeta + Ne R,R,Ne
0,0,1.9345096779486296e-07,5.610248217790106,4036075.0,1622792.0798429835
4,1,8.018956578561036e-07,3.6655563698179074,958615.0,1622792.0798429835
1,2,3.430334502894454e-08,5.490975209039201,7287919.0,1622792.0798429835
3,3,2.986599843287129e-08,6.158222734738713,8370723.0,1622792.0798429835
2,4,4.5224533477280086e-08,4.406457961351939,5527973.0,1622792.0798429835
