,Day,zeta,zeta + Ne R,R,Ne
1,0,4.273068931780629e-08,1.8671937038944728,5850596.0,6746584.959883375
0,1,4.906651054203809e-08,1.9084845319838786,5540042.0,6746584.959883375
3,2,4.4515913876464776e-08,2.034795254510334,6236217.0,6746584.959883375
4,3,1.8663029212859564e-07,6.216034758694428,6947275.0,6746584.959883375
2,4,8.40947089264273e-07,2.8111896019851916,800450.0,6746584.959883375
