,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,1.3418926504887332e-06,6.731227482773659e-08,9192104.0,7997398.0,-0.03341805890338129,0.0014059140772729904,1
1,1,2,2.8358743070074284e-06,2.055839799268907e-07,7997398.0,9369711.0,-0.05133333870027933,0.0011188388488799187,1
2,2,3,1.2120692691618907e-06,6.300830067778927e-08,9369711.0,7824486.0,-0.02332322379452026,0.0008931849525224701,1
3,3,4,5.118296097166341e-07,2.326831916306616e-08,7824486.0,6862886.0,-0.00244491650331565,0.0005638366783348093,1
