,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,7.846276181011763e-07,2.890416767608601e-08,3691085.0,4335334.0,-0.0019194993112060616,0.0006241069374075277,1
1,1,2,1.179967686653054e-06,4.007739844463634e-08,4335334.0,4667315.0,0.014422321089405412,0.0009443587064992909,1
2,2,3,3.825200684013857e-07,1.4236942529463753e-08,4667315.0,3543603.0,-0.0024408941419049673,0.0004299358697548094,1
3,3,4,4.494062384531024e-07,1.4652205622409091e-08,3543603.0,2789167.0,0.008000553572401013,0.00045157746713209184,1
