,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,1.9801448835311479e-07,4.15711899782305e-09,8491266.0,6624124.0,-0.0033603496780395792,0.0001689091569890786,1
1,1,2,1.7436604019410517e-07,3.4089073754915756e-09,6624124.0,7110455.0,0.006427292539233949,0.0001813690843044904,1
2,2,3,1.9922506580128892e-07,4.146347160163607e-09,7110455.0,5338325.0,-0.004838017718610429,0.00018227459357479073,1
3,3,4,1.9898474189758696e-07,3.6572723334791713e-09,5338325.0,5386715.0,0.005411333843602708,0.00017328328459014506,1
