,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,2.3020236309560488e-07,1.0526680695662442e-08,8926203.0,8685200.0,-0.0024335245758154616,0.00022282562976715643,1
1,1,2,2.1959510038607266e-07,9.521495966874282e-09,8685200.0,11025079.0,1.1505865853251221e-05,0.00016496992181176513,1
2,2,3,2.467362435157369e-07,9.331319626362215e-09,11025079.0,8041757.0,-0.0035842918839267845,0.00020156656012789524,1
3,3,4,5.802585321076537e-07,2.3953320477931732e-08,8041757.0,5712409.0,0.006653406195941514,0.0004728388998257838,1
