,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,5.521872279847972e-07,1.1832341688982562e-08,12114287.0,12679712.0,-0.01496574916955168,0.0003846212164655476,1
1,1,2,2.671086192496499e-07,6.230399261371388e-09,12679712.0,11605914.0,0.0046690569224025185,0.0003140418353315692,1
2,2,3,1.8504336553723292e-07,4.035967314765525e-09,11605914.0,11524190.0,-0.0010642306270241897,0.00019869091144395211,1
3,3,4,2.218962170404958e-07,5.303365667400437e-09,11524190.0,6161080.0,0.008580760046081427,0.00028785527274119405,1
