,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,2.204417480597192e-06,3.078570492774459e-06,77880.0,2254055.0,-0.02554416885354223,0.012198486923743684,1
1,1,2,0.0,0.0,2254055.0,5448000.0,0.0062351541294487795,8.673617379884035e-19,1
2,2,3,0.0,0.0,5448000.0,7705299.0,-0.005334718345191307,0.0,1
3,3,4,0.0,0.0,7705299.0,8958320.0,0.002726691107487855,0.0,1
4,0,2,5.9423937366174e-06,3.339869574981456e-06,77880.0,5448000.0,-0.02585473740960552,0.014992569157083625,2
5,1,3,0.0,0.0,2254055.0,7705299.0,0.0009004357842574722,4.336808689942018e-19,2
6,2,4,0.0,0.0,5448000.0,8958320.0,-0.002608027237703453,4.336808689942018e-19,2
7,0,3,3.980865419730312e-06,2.716694938235644e-06,77880.0,7705299.0,-0.026065867819012854,0.013094524509480003,3
8,1,4,0.0,0.0,2254055.0,8958320.0,0.003627126891745327,8.673617379884035e-19,3
