,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,9.82776594481781e-07,1.1030040902996682e-07,2158224.0,7267807.0,-0.08966159509200411,0.001845190243728239,1
1,1,2,4.3408869053390906e-07,4.760641956739027e-08,7267807.0,7479124.0,-0.04254185171654076,0.0012344848891998094,1
2,2,3,4.97893832691738e-07,6.294943480399896e-08,7479124.0,6972976.0,-0.041987491290234956,0.001408330441609467,1
3,3,4,5.21447998179881e-07,5.800050725048276e-08,6972976.0,7790034.0,-0.04495785151001881,0.0008027214354622537,1
4,0,2,1.9609658015001114e-06,2.6053838879352413e-07,2158224.0,7479124.0,-0.13376382125370587,0.0031775578107756126,2
5,1,3,1.109028236304974e-06,1.62571199907433e-07,7267807.0,6972976.0,-0.0848187590519905,0.0011914722191998742,2
6,2,4,1.2954107263776537e-06,1.9972902459437764e-07,7479124.0,7790034.0,-0.08735689705453535,0.0008395062825591552,2
7,0,3,3.4854105134526057e-06,5.222718828437752e-07,2158224.0,6972976.0,-0.17638972822207724,0.0029339317129773294,3
8,1,4,2.6554813061209927e-06,3.2891958374446227e-07,7267807.0,7790034.0,-0.1311946409998347,0.0013024218062200389,3
