,Day,zeta,zeta + Ne R,R,Ne
0,0,5.651626419149166e-07,4.178833111070536,1575726.0,2555228.997663182
1,1,3.371467883445624e-07,12.370587428317972,7109772.0,2555228.997663182
2,2,3.3038855808918045e-08,3.9613189295049724,7566848.0,2555228.997663182
4,3,2.7666294905439914e-08,4.53638206527238,9036266.0,2555228.997663182
3,4,2.4061550321281024e-07,9.100514738688613,6722119.0,2555228.997663182
