,Day,zeta,zeta + Ne R,R,Ne
0,0,7.305238523669371e-08,1.9906206452536392,6095657.0,29108509.632116012
4,1,9.830833232968825e-08,3.3876794793338743,7922774.0,29108509.632116012
2,2,5.560795925122338e-08,1.9605907811312218,7635114.0,29108509.632116012
3,3,2.9434605960107364e-08,1.2917842276139424,8493404.0,29108509.632116012
1,4,1.633506485020746e-06,1.0052577408439747,153045.0,29108509.632116012
