,Day,zeta,zeta + Ne R,R,Ne
3,0,2.8250357388325325e-06,61.3934592890257,4019965.0,251762.6653631211
1,1,3.460154452990416e-08,29.698103388678035,7225111.0,251762.6653631211
4,2,3.9503286411643635e-07,51.168495603648594,9216018.0,251762.6653631211
0,3,3.005998168745912e-08,34.033909090550374,8316705.0,251762.6653631211
2,4,3.668732799146275e-08,28.066531052853176,6814342.0,251762.6653631211
