,Day 1,Day 2,kappa,kappa std,R1,R2,xbar,xbar std,ntransfers
0,0,1,6.094892868945218e-07,4.693335919277767e-08,3693560.0,8109982.0,0.013068818395417982,0.0011667893601645467,1
1,1,2,2.393063453437208e-07,1.8825053879197473e-08,8109982.0,7206288.0,0.0061818273865282495,0.0010079767623798583,1
2,2,3,2.577734681965167e-07,2.4151124294639483e-08,7206288.0,9060798.0,0.012476113422122785,0.0012700829419587808,1
3,3,4,2.3985472511246253e-07,2.0063970610365176e-08,9060798.0,6230806.0,0.013348274499745065,0.0011480952457133375,1
4,0,2,8.26054998012332e-07,7.089260416961514e-08,3693560.0,7206288.0,0.018899195939128574,0.001779813552557559,2
5,1,3,4.608776108428179e-07,4.330467542918487e-08,8109982.0,9060798.0,0.016030735757421734,0.0012315285010740464,2
6,2,4,4.220631861507796e-07,2.9273683504884202e-08,7206288.0,6230806.0,0.024365527946345764,0.0011634347541919744,2
7,0,3,1.1376543763449423e-06,1.1696572042361131e-07,3693560.0,9060798.0,0.030755911517675243,0.0018937674231799856,3
8,1,4,6.57805592181543e-07,6.663120137317343e-08,8109982.0,6230806.0,0.030090351331035103,0.0017792486049386532,3
