,Day,zeta,zeta + Ne R,R,Ne
3,0,1.6598096581180573e-07,5.847857739114432,5441620.0,2434689.69088257
2,1,5.0634805059969996e-08,5.091472964832676,8302183.0,2434689.69088257
4,2,3.830906836942813e-08,3.680370325811165,6525870.0,2434689.69088257
1,3,3.2064687557195345e-08,4.202354299686419,7796739.0,2434689.69088257
0,4,1.6752747217038442e-07,7.0867080507292854,6556668.0,2434689.69088257
