,Day,zeta,zeta + Ne R,R,Ne
4,0,1.5062480934932034e-07,2.630828154239464,3142791.0,4262573.410803677
2,1,9.028427287442216e-08,4.224373369460703,7091002.0,4262573.410803677
3,2,4.1630468973893866e-08,2.4088242996072555,6005217.0,4262573.410803677
0,3,1.5617243606584945e-07,1.5990609992873503,1860910.0,4262573.410803677
1,4,7.677995907935306e-08,1.7638714190229272,3256058.0,4262573.410803677
