,Day,zeta,zeta + Ne R,R,Ne
0,0,4.435833013953361e-08,2.416998943182984,5635920.0,3977363.5873998036
2,1,8.74029155378012e-08,4.235016434918458,7046212.0,3977363.5873998036
4,2,5.301165960571923e-08,3.103836475955581,6696960.0,3977363.5873998036
1,3,3.5362991677230107e-07,1.4335368530101775,860496.0,3977363.5873998036
3,4,6.482662766696748e-08,1.9695970497183395,3856440.0,3977363.5873998036
